"idesp","id","nombre_cientifico","created_at","updated_at","ent_pk","imagen","dicc_ecologia_id","dicc_biogeovoou_id","dicc_biogeosimple_id","dicc_estatussn_id","dicc_ecologiatrofica_id","ent_pk_padre","autor","nombre_comun","nivel","audio","idprotocolo"
6672,6960,"Ectolechiaceae","2011-05-16 13:47:32.098532","2011-05-16 13:47:32.098532",17172,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6673,6961,"Eigleraceae","2011-05-16 13:47:32.106593","2011-05-16 13:47:32.106593",17173,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6674,6962,"Gypsoplacaceae","2011-05-16 13:47:32.114917","2011-05-16 13:47:32.114917",17174,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6675,6963,"Haematommataceae","2011-05-16 13:47:32.122908","2011-05-16 13:47:32.122908",17175,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6676,6964,"Heppiaceae","2011-05-16 13:47:32.130863","2011-05-16 13:47:32.130863",17176,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6677,6965,"Heterodeaceae","2011-05-16 13:47:32.138805","2011-05-16 13:47:32.138805",17177,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6678,6966,"Hymeneliaceae","2011-05-16 13:47:32.146786","2011-05-16 13:47:32.146786",17178,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6679,6967,"Lecanoraceae","2011-05-16 13:47:32.154703","2011-05-16 13:47:32.154703",17179,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6680,6968,"Lecideaceae","2011-05-16 13:47:32.162594","2011-05-16 13:47:32.162594",17180,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6681,6969,"Megalosporaceae","2011-05-16 13:47:32.170646","2011-05-16 13:47:32.170646",17181,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6682,6970,"Micareaceae","2011-05-16 13:47:32.17857","2011-05-16 13:47:32.17857",17182,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6683,6971,"Miltideaceae","2011-05-16 13:47:32.186466","2011-05-16 13:47:32.186466",17183,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6684,6972,"Mycoblastaceae","2011-05-16 13:47:32.194345","2011-05-16 13:47:32.194345",17184,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6685,6973,"Ophioparmaceae","2011-05-16 13:47:32.202245","2011-05-16 13:47:32.202245",17185,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6686,6974,"Pannariaceae","2011-05-16 13:47:32.210196","2011-05-16 13:47:32.210196",17186,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6687,6975,"Parmeliaceae","2011-05-16 13:47:32.218192","2011-05-16 13:47:32.218192",17187,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6688,6976,"Physciaceae","2011-05-16 13:47:32.226131","2011-05-16 13:47:32.226131",17188,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6689,6977,"Pliocarpaceae","2011-05-16 13:47:32.234035","2011-05-16 13:47:32.234035",17189,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6690,6978,"Porpidiaceae","2011-05-16 13:47:32.241916","2011-05-16 13:47:32.241916",17190,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6691,6979,"Psoraceae","2011-05-16 13:47:32.249841","2011-05-16 13:47:32.249841",17191,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6692,6980,"Ramalinaceae","2011-05-16 13:47:32.257732","2011-05-16 13:47:32.257732",17192,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6693,6981,"Rhizocarpaceae","2011-05-16 13:47:32.265692","2011-05-16 13:47:32.265692",17193,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6694,6982,"Rimulariaceae","2011-05-16 13:47:32.273619","2011-05-16 13:47:32.273619",17194,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6695,6983,"Stereocaulaceae","2011-05-16 13:47:32.281491","2011-05-16 13:47:32.281491",17195,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6696,6984,"Trapeliaceae","2011-05-16 13:47:32.2894","2011-05-16 13:47:32.2894",17196,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6697,6985,"Umbilicariaceae","2011-05-16 13:47:32.297291","2011-05-16 13:47:32.297291",17197,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6698,6986,"Vezdaeaceae","2011-05-16 13:47:32.305203","2011-05-16 13:47:32.305203",17198,NULL,NULL,NULL,NULL,NULL,NULL,17156,NULL,NULL,4,NULL,NULL
6699,6987,"Leotiales","2011-05-16 13:47:32.313181","2011-05-16 13:47:32.313181",17199,NULL,NULL,NULL,NULL,NULL,NULL,17021,NULL,NULL,3,NULL,NULL
6700,6988,"Ascocorticiaceae","2011-05-16 13:47:32.321121","2011-05-16 13:47:32.321121",17200,NULL,NULL,NULL,NULL,NULL,NULL,17199,NULL,NULL,4,NULL,NULL
6701,6989,"Dermateaceae","2011-05-16 13:47:32.329041","2011-05-16 13:47:32.329041",17201,NULL,NULL,NULL,NULL,NULL,NULL,17199,NULL,NULL,4,NULL,NULL
6702,6990,"Mollisia","2011-05-16 13:47:32.336981","2011-05-16 13:47:32.336981",81035,NULL,NULL,NULL,NULL,NULL,NULL,17201,NULL,NULL,5,NULL,NULL
6703,6991,"Mollisia ventosa","2011-05-16 13:47:32.345043","2011-05-16 13:47:32.345043",81036,NULL,NULL,NULL,NULL,NULL,NULL,81035,NULL,NULL,6,NULL,NULL
6704,6992,"Mollisia melaleuca","2011-05-16 13:47:32.352992","2011-05-16 13:47:32.352992",82348,NULL,NULL,NULL,NULL,NULL,NULL,81035,NULL,NULL,6,NULL,NULL
6705,6993,"Mollisia ligni","2011-05-16 13:47:32.360873","2011-05-16 13:47:32.360873",82349,NULL,NULL,NULL,NULL,NULL,NULL,81035,NULL,NULL,6,NULL,NULL
6706,6994,"Mollisia cinerea","2011-05-16 13:47:32.368819","2011-05-16 13:47:32.368819",82350,NULL,NULL,NULL,NULL,NULL,NULL,81035,NULL,NULL,6,NULL,NULL
6707,6995,"Trochila","2011-05-16 13:47:32.376742","2011-05-16 13:47:32.376742",81713,NULL,NULL,NULL,NULL,NULL,NULL,17201,NULL,NULL,5,NULL,NULL
6708,6996,"Pseudopeziza","2011-05-16 13:47:32.38466","2011-05-16 13:47:32.38466",81714,NULL,NULL,NULL,NULL,NULL,NULL,17201,NULL,NULL,5,NULL,NULL
6709,6997,"Pseudopeziza trifolii","2011-05-16 13:47:32.392617","2011-05-16 13:47:32.392617",82467,NULL,NULL,NULL,NULL,NULL,NULL,81714,NULL,NULL,6,NULL,NULL
6710,6998,"Pseudopeziza medicaginis","2011-05-16 13:47:32.462854","2011-05-16 13:47:32.462854",82468,NULL,NULL,NULL,NULL,NULL,NULL,81714,NULL,NULL,6,NULL,NULL
6711,6999,"Pyrenopeziza","2011-05-16 13:47:32.480869","2011-05-16 13:47:32.480869",81715,NULL,NULL,NULL,NULL,NULL,NULL,17201,NULL,NULL,5,NULL,NULL
6712,7000,"Pyrenopeziza foliicola","2011-05-16 13:47:32.489055","2011-05-16 13:47:32.489055",82459,NULL,NULL,NULL,NULL,NULL,NULL,81715,NULL,NULL,6,NULL,NULL
6713,7001,"Pirottaea","2011-05-16 13:47:32.49719","2011-05-16 13:47:32.49719",81716,NULL,NULL,NULL,NULL,NULL,NULL,17201,NULL,NULL,5,NULL,NULL
6714,7002,"Geoglossaceae","2011-05-16 13:47:32.505343","2011-05-16 13:47:32.505343",17202,NULL,NULL,NULL,NULL,NULL,NULL,17199,NULL,NULL,4,NULL,NULL
6715,7003,"Microglossum","2011-05-16 13:47:32.513449","2011-05-16 13:47:32.513449",18067,NULL,NULL,NULL,NULL,NULL,NULL,17202,NULL,NULL,5,NULL,NULL
6716,7004,"Microglossum olivaceum","2011-05-16 13:47:32.521599","2011-05-16 13:47:32.521599",18583,NULL,NULL,NULL,NULL,NULL,NULL,18067,NULL,NULL,6,NULL,NULL
6717,7005,"Microglossum viride","2011-05-16 13:47:32.530069","2011-05-16 13:47:32.530069",83071,NULL,NULL,NULL,NULL,NULL,NULL,18067,NULL,NULL,6,NULL,NULL
6718,7006,"Trichoglossum","2011-05-16 13:47:32.538245","2011-05-16 13:47:32.538245",18925,NULL,NULL,NULL,NULL,NULL,NULL,17202,NULL,NULL,5,NULL,NULL
6719,7007,"Trichoglossum hirsutum","2011-05-16 13:47:32.546369","2011-05-16 13:47:32.546369",18885,NULL,NULL,NULL,NULL,NULL,NULL,18925,NULL,NULL,6,NULL,NULL
6720,7008,"Trichoglossum tetrasporum","2011-05-16 13:47:32.554488","2011-05-16 13:47:32.554488",81273,NULL,NULL,NULL,NULL,NULL,NULL,18925,NULL,NULL,6,NULL,NULL
6721,7009,"Geoglossum","2011-05-16 13:47:32.56263","2011-05-16 13:47:32.56263",80205,NULL,NULL,NULL,NULL,NULL,NULL,17202,NULL,NULL,5,NULL,NULL
6722,7010,"Geoglossum fallax","2011-05-16 13:47:32.570737","2011-05-16 13:47:32.570737",80204,NULL,NULL,NULL,NULL,NULL,NULL,80205,NULL,NULL,6,NULL,NULL
6723,7011,"Geoglossum umbratile","2011-05-16 13:47:32.578829","2011-05-16 13:47:32.578829",80206,NULL,NULL,NULL,NULL,NULL,NULL,80205,NULL,NULL,6,NULL,NULL
6724,7012,"Geoglossum glabrum","2011-05-16 13:47:32.586882","2011-05-16 13:47:32.586882",81332,NULL,NULL,NULL,NULL,NULL,NULL,80205,NULL,NULL,6,NULL,NULL
6725,7013,"Geoglossum cookeanum","2011-05-16 13:47:32.594917","2011-05-16 13:47:32.594917",82547,NULL,NULL,NULL,NULL,NULL,NULL,80205,NULL,NULL,6,NULL,NULL
6726,7014,"Spathularia","2011-05-16 13:47:32.602932","2011-05-16 13:47:32.602932",81241,NULL,NULL,NULL,NULL,NULL,NULL,17202,NULL,NULL,5,NULL,NULL
6727,7015,"Spathularia flavida","2011-05-16 13:47:32.610881","2011-05-16 13:47:32.610881",81240,NULL,NULL,NULL,NULL,NULL,NULL,81241,NULL,NULL,6,NULL,NULL
6728,7016,"Thuemenidium","2011-05-16 13:47:32.618837","2011-05-16 13:47:32.618837",83022,NULL,NULL,NULL,NULL,NULL,NULL,17202,NULL,NULL,5,NULL,NULL
6729,7017,"Thuemenidium atropurpureum","2011-05-16 13:47:32.626792","2011-05-16 13:47:32.626792",82994,NULL,NULL,NULL,NULL,NULL,NULL,83022,NULL,NULL,6,NULL,NULL
6730,7018,"Hemiphacidiaceae","2011-05-16 13:47:32.634725","2011-05-16 13:47:32.634725",17203,NULL,NULL,NULL,NULL,NULL,NULL,17199,NULL,NULL,4,NULL,NULL
6731,7019,"Hyaloscyphaceae","2011-05-16 13:47:32.642662","2011-05-16 13:47:32.642662",17204,NULL,NULL,NULL,NULL,NULL,NULL,17199,NULL,NULL,4,NULL,NULL
6732,7020,"Microscypha","2011-05-16 13:47:32.650592","2011-05-16 13:47:32.650592",18600,NULL,NULL,NULL,NULL,NULL,NULL,17204,NULL,NULL,5,NULL,NULL
6733,7021,"Lachnellula","2011-05-16 13:47:32.658527","2011-05-16 13:47:32.658527",18976,NULL,NULL,NULL,NULL,NULL,NULL,17204,NULL,NULL,5,NULL,NULL
6734,7022,"Lachnellula calyciformis","2011-05-16 13:47:32.666494","2011-05-16 13:47:32.666494",80926,NULL,NULL,NULL,NULL,NULL,NULL,18976,NULL,NULL,6,NULL,NULL
6735,7023,"Lachnellula occidentalis","2011-05-16 13:47:32.674438","2011-05-16 13:47:32.674438",80927,NULL,NULL,NULL,NULL,NULL,NULL,18976,NULL,NULL,6,NULL,NULL
6736,7024,"Lachnellula subtilissima","2011-05-16 13:47:32.682342","2011-05-16 13:47:32.682342",80928,NULL,NULL,NULL,NULL,NULL,NULL,18976,NULL,NULL,6,NULL,NULL
6737,7025,"Lachnellula robusta","2011-05-16 13:47:32.690408","2011-05-16 13:47:32.690408",82400,NULL,NULL,NULL,NULL,NULL,NULL,18976,NULL,NULL,6,NULL,NULL
6738,7026,"Lachnellula resinaria","2011-05-16 13:47:32.698347","2011-05-16 13:47:32.698347",82401,NULL,NULL,NULL,NULL,NULL,NULL,18976,NULL,NULL,6,NULL,NULL
6739,7027,"Lachnum","2011-05-16 13:47:32.706253","2011-05-16 13:47:32.706253",80525,NULL,NULL,NULL,NULL,NULL,NULL,17204,NULL,NULL,5,NULL,NULL
6740,7028,"Lachnum apalum","2011-05-16 13:47:32.714169","2011-05-16 13:47:32.714169",80485,NULL,NULL,NULL,NULL,NULL,NULL,80525,NULL,NULL,6,NULL,NULL
6741,7029,"Lachnum bicolor","2011-05-16 13:47:32.722249","2011-05-16 13:47:32.722249",80929,NULL,NULL,NULL,NULL,NULL,NULL,80525,NULL,NULL,6,NULL,NULL
6742,7030,"Lachnum fuscescens","2011-05-16 13:47:32.730205","2011-05-16 13:47:32.730205",81331,NULL,NULL,NULL,NULL,NULL,NULL,80525,NULL,NULL,6,NULL,NULL
6743,7031,"Lachnum cerinum","2011-05-16 13:47:32.738148","2011-05-16 13:47:32.738148",81388,NULL,NULL,NULL,NULL,NULL,NULL,80525,NULL,NULL,6,NULL,NULL
6744,7032,"Lachnum niveum","2011-05-16 13:47:32.746107","2011-05-16 13:47:32.746107",82382,NULL,NULL,NULL,NULL,NULL,NULL,80525,NULL,NULL,6,NULL,NULL
6745,7033,"Lachnum corticale","2011-05-16 13:47:32.754067","2011-05-16 13:47:32.754067",82399,NULL,NULL,NULL,NULL,NULL,NULL,80525,NULL,NULL,6,NULL,NULL
6746,7034,"Lachnum claviculatum","2011-05-16 13:47:32.761995","2011-05-16 13:47:32.761995",82544,NULL,NULL,NULL,NULL,NULL,NULL,80525,NULL,NULL,6,NULL,NULL
6747,7035,"Lachnum cyanoparaphysatum","2011-05-16 13:47:32.769956","2011-05-16 13:47:32.769956",83012,NULL,NULL,NULL,NULL,NULL,NULL,80525,NULL,NULL,6,NULL,NULL
6748,7036,"Lachnum trapeziforme","2011-05-16 13:47:32.777923","2011-05-16 13:47:32.777923",83177,NULL,NULL,NULL,NULL,NULL,NULL,80525,NULL,NULL,6,NULL,NULL
6749,7037,"Arachnopeziza","2011-05-16 13:47:32.785974","2011-05-16 13:47:32.785974",80555,NULL,NULL,NULL,NULL,NULL,NULL,17204,NULL,NULL,5,NULL,NULL
6750,7038,"Arachnopeziza aurelia","2011-05-16 13:47:32.793839","2011-05-16 13:47:32.793839",80554,NULL,NULL,NULL,NULL,NULL,NULL,80555,NULL,NULL,6,NULL,NULL
6751,7039,"Arachnopeziza zonulata var. obtusipila","2011-05-16 13:47:32.801877","2011-05-16 13:47:32.801877",80556,NULL,NULL,NULL,NULL,NULL,NULL,80555,NULL,NULL,6,NULL,NULL
6752,7040,"Hyaloscypha","2011-05-16 13:47:32.809907","2011-05-16 13:47:32.809907",80872,NULL,NULL,NULL,NULL,NULL,NULL,17204,NULL,NULL,5,NULL,NULL
6753,7041,"Hyaloscypha stevensonii","2011-05-16 13:47:32.818239","2011-05-16 13:47:32.818239",80873,NULL,NULL,NULL,NULL,NULL,NULL,80872,NULL,NULL,6,NULL,NULL
6754,7042,"Hyaloscypha hyalina","2011-05-16 13:47:32.826175","2011-05-16 13:47:32.826175",81808,NULL,NULL,NULL,NULL,NULL,NULL,80872,NULL,NULL,6,NULL,NULL
6755,7043,"Calycellina","2011-05-16 13:47:32.834056","2011-05-16 13:47:32.834056",81322,NULL,NULL,NULL,NULL,NULL,NULL,17204,NULL,NULL,5,NULL,NULL
6756,7044,"Calycellina populina","2011-05-16 13:47:32.842006","2011-05-16 13:47:32.842006",80593,NULL,NULL,NULL,NULL,NULL,NULL,81322,NULL,NULL,6,NULL,NULL
6757,7045,"Calycellina albida","2011-05-16 13:47:32.849996","2011-05-16 13:47:32.849996",82884,NULL,NULL,NULL,NULL,NULL,NULL,81322,NULL,NULL,6,NULL,NULL
6758,7046,"Protounguicularia","2011-05-16 13:47:32.858061","2011-05-16 13:47:32.858061",81556,NULL,NULL,NULL,NULL,NULL,NULL,17204,NULL,NULL,5,NULL,NULL
6759,7047,"Protounguicularia variepilosa","2011-05-16 13:47:32.866423","2011-05-16 13:47:32.866423",82416,NULL,NULL,NULL,NULL,NULL,NULL,81556,NULL,NULL,6,NULL,NULL
6760,7048,"Protounguicularia monoseptata","2011-05-16 13:47:32.947078","2011-05-16 13:47:32.947078",82417,NULL,NULL,NULL,NULL,NULL,NULL,81556,NULL,NULL,6,NULL,NULL
6761,7049,"Protounguicularia brevicapitata","2011-05-16 13:47:32.955441","2011-05-16 13:47:32.955441",82418,NULL,NULL,NULL,NULL,NULL,NULL,81556,NULL,NULL,6,NULL,NULL
6762,7050,"Unguicularia","2011-05-16 13:47:32.963592","2011-05-16 13:47:32.963592",81557,NULL,NULL,NULL,NULL,NULL,NULL,17204,NULL,NULL,5,NULL,NULL
6763,7051,"Unguicularia millepunctata","2011-05-16 13:47:32.971812","2011-05-16 13:47:32.971812",82258,NULL,NULL,NULL,NULL,NULL,NULL,81557,NULL,NULL,6,NULL,NULL
6764,7052,"Lasiobelonium","2011-05-16 13:47:32.980034","2011-05-16 13:47:32.980034",81558,NULL,NULL,NULL,NULL,NULL,NULL,17204,NULL,NULL,5,NULL,NULL
6765,7053,"Lasiobelonium nidulus","2011-05-16 13:47:32.988248","2011-05-16 13:47:32.988248",82182,NULL,NULL,NULL,NULL,NULL,NULL,81558,NULL,NULL,6,NULL,NULL
6766,7054,"Lasiobelonium corticale","2011-05-16 13:47:32.996499","2011-05-16 13:47:32.996499",82388,NULL,NULL,NULL,NULL,NULL,NULL,81558,NULL,NULL,6,NULL,NULL
6767,7055,"Lasiobelonium barbatum","2011-05-16 13:47:33.004665","2011-05-16 13:47:33.004665",82389,NULL,NULL,NULL,NULL,NULL,NULL,81558,NULL,NULL,6,NULL,NULL
6768,7056,"Albotricha","2011-05-16 13:47:33.012949","2011-05-16 13:47:33.012949",82640,NULL,NULL,NULL,NULL,NULL,NULL,17204,NULL,NULL,5,NULL,NULL
6769,7057,"Albotricha acutipila","2011-05-16 13:47:33.021156","2011-05-16 13:47:33.021156",82641,NULL,NULL,NULL,NULL,NULL,NULL,82640,NULL,NULL,6,NULL,NULL
6770,7058,"Cistella","2011-05-16 13:47:33.02945","2011-05-16 13:47:33.02945",83007,NULL,NULL,NULL,NULL,NULL,NULL,17204,NULL,NULL,5,NULL,NULL
6771,7059,"Cistella deflexa","2011-05-16 13:47:33.037591","2011-05-16 13:47:33.037591",82398,NULL,NULL,NULL,NULL,NULL,NULL,83007,NULL,NULL,6,NULL,NULL
6772,7060,"Hyphodiscus","2011-05-16 13:47:33.045671","2011-05-16 13:47:33.045671",83110,NULL,NULL,NULL,NULL,NULL,NULL,17204,NULL,NULL,5,NULL,NULL
6773,7061,"Hyphodiscus gemmarum","2011-05-16 13:47:33.053795","2011-05-16 13:47:33.053795",83174,NULL,NULL,NULL,NULL,NULL,NULL,83110,NULL,NULL,6,NULL,NULL
6774,7062,"Dasyscyphella","2011-05-16 13:47:33.061981","2011-05-16 13:47:33.061981",83222,NULL,NULL,NULL,NULL,NULL,NULL,17204,NULL,NULL,5,NULL,NULL
6775,7063,"Dasyscyphella immutabilis","2011-05-16 13:47:33.07","2011-05-16 13:47:33.07",83156,NULL,NULL,NULL,NULL,NULL,NULL,83222,NULL,NULL,6,NULL,NULL
6776,7064,"Dasyscyphella castaneicola","2011-05-16 13:47:33.077981","2011-05-16 13:47:33.077981",83176,NULL,NULL,NULL,NULL,NULL,NULL,83222,NULL,NULL,6,NULL,NULL
6777,7065,"Icmadophilaceae","2011-05-16 13:47:33.085926","2011-05-16 13:47:33.085926",17205,NULL,NULL,NULL,NULL,NULL,NULL,17199,NULL,NULL,4,NULL,NULL
6778,7066,"Leotiaceae","2011-05-16 13:47:33.093833","2011-05-16 13:47:33.093833",17206,NULL,NULL,NULL,NULL,NULL,NULL,17199,NULL,NULL,4,NULL,NULL
6779,7067,"Bisporella","2011-05-16 13:47:33.101813","2011-05-16 13:47:33.101813",18375,NULL,NULL,NULL,NULL,NULL,NULL,17206,NULL,NULL,5,NULL,NULL
6780,7068,"Bisporella citrina","2011-05-16 13:47:33.109777","2011-05-16 13:47:33.109777",18364,NULL,NULL,NULL,NULL,NULL,NULL,18375,NULL,NULL,6,NULL,NULL
6781,7069,"Bisporella sulfurina","2011-05-16 13:47:33.117743","2011-05-16 13:47:33.117743",80577,NULL,NULL,NULL,NULL,NULL,NULL,18375,NULL,NULL,6,NULL,NULL
6782,7070,"Bisporella pallescens","2011-05-16 13:47:33.125707","2011-05-16 13:47:33.125707",81974,NULL,NULL,NULL,NULL,NULL,NULL,18375,NULL,NULL,6,NULL,NULL
6783,7071,"Phaeohelotium","2011-05-16 13:47:33.133667","2011-05-16 13:47:33.133667",18919,NULL,NULL,NULL,NULL,NULL,NULL,17206,NULL,NULL,5,NULL,NULL
6784,7072,"Leotia","2011-05-16 13:47:33.141644","2011-05-16 13:47:33.141644",18951,NULL,NULL,NULL,NULL,NULL,NULL,17206,NULL,NULL,5,NULL,NULL
6785,7073,"Leotia lubrica","2011-05-16 13:47:33.149756","2011-05-16 13:47:33.149756",18955,NULL,NULL,NULL,NULL,NULL,NULL,18951,NULL,NULL,6,NULL,NULL
6786,7074,"Hymenoscyphus","2011-05-16 13:47:33.157696","2011-05-16 13:47:33.157696",80235,NULL,NULL,NULL,NULL,NULL,NULL,17206,NULL,NULL,5,NULL,NULL
6787,7075,"Hymenoscyphus calyculus","2011-05-16 13:47:33.165669","2011-05-16 13:47:33.165669",80232,NULL,NULL,NULL,NULL,NULL,NULL,80235,NULL,NULL,6,NULL,NULL
6788,7076,"Hymenoscyphus caudatus","2011-05-16 13:47:33.173702","2011-05-16 13:47:33.173702",80233,NULL,NULL,NULL,NULL,NULL,NULL,80235,NULL,NULL,6,NULL,NULL
6789,7077,"Hymenoscyphus fructigenus","2011-05-16 13:47:33.181658","2011-05-16 13:47:33.181658",80234,NULL,NULL,NULL,NULL,NULL,NULL,80235,NULL,NULL,6,NULL,NULL
6790,7078,"Hymenoscyphus herbarum","2011-05-16 13:47:33.189574","2011-05-16 13:47:33.189574",80494,NULL,NULL,NULL,NULL,NULL,NULL,80235,NULL,NULL,6,NULL,NULL
6791,7079,"Hymenoscyphus tamaricis","2011-05-16 13:47:33.197571","2011-05-16 13:47:33.197571",80495,NULL,NULL,NULL,NULL,NULL,NULL,80235,NULL,NULL,6,NULL,NULL
6792,7080,"Hymenoscyphus conscriptum","2011-05-16 13:47:33.205562","2011-05-16 13:47:33.205562",81375,NULL,NULL,NULL,NULL,NULL,NULL,80235,NULL,NULL,6,NULL,NULL
6793,7081,"Hymenoscyphus serotinus","2011-05-16 13:47:33.213618","2011-05-16 13:47:33.213618",81814,NULL,NULL,NULL,NULL,NULL,NULL,80235,NULL,NULL,6,NULL,NULL
6794,7082,"Hymenoscyphus scutula","2011-05-16 13:47:33.221722","2011-05-16 13:47:33.221722",81815,NULL,NULL,NULL,NULL,NULL,NULL,80235,NULL,NULL,6,NULL,NULL
6795,7083,"Hymenoscyphus repandus","2011-05-16 13:47:33.229799","2011-05-16 13:47:33.229799",81816,NULL,NULL,NULL,NULL,NULL,NULL,80235,NULL,NULL,6,NULL,NULL
6796,7084,"Hymenoscyphus phyllogenus","2011-05-16 13:47:33.237967","2011-05-16 13:47:33.237967",81817,NULL,NULL,NULL,NULL,NULL,NULL,80235,NULL,NULL,6,NULL,NULL
6797,7085,"Hymenoscyphus immutabilis","2011-05-16 13:47:33.246087","2011-05-16 13:47:33.246087",81818,NULL,NULL,NULL,NULL,NULL,NULL,80235,NULL,NULL,6,NULL,NULL
6798,7086,"Hymenoscyphus epiphyllus","2011-05-16 13:47:33.254177","2011-05-16 13:47:33.254177",81831,NULL,NULL,NULL,NULL,NULL,NULL,80235,NULL,NULL,6,NULL,NULL
6799,7087,"Hymenoscyphus lutescens","2011-05-16 13:47:33.262319","2011-05-16 13:47:33.262319",82915,NULL,NULL,NULL,NULL,NULL,NULL,80235,NULL,NULL,6,NULL,NULL
6800,7088,"Ascocalyx","2011-05-16 13:47:33.270523","2011-05-16 13:47:33.270523",80567,NULL,NULL,NULL,NULL,NULL,NULL,17206,NULL,NULL,5,NULL,NULL
6801,7089,"Ascocalyx asiaticus","2011-05-16 13:47:33.278949","2011-05-16 13:47:33.278949",80566,NULL,NULL,NULL,NULL,NULL,NULL,80567,NULL,NULL,6,NULL,NULL
6802,7090,"Calycina","2011-05-16 13:47:33.287074","2011-05-16 13:47:33.287074",80595,NULL,NULL,NULL,NULL,NULL,NULL,17206,NULL,NULL,5,NULL,NULL
6803,7091,"Calycina alniella","2011-05-16 13:47:33.295175","2011-05-16 13:47:33.295175",80594,NULL,NULL,NULL,NULL,NULL,NULL,80595,NULL,NULL,6,NULL,NULL
6804,7092,"Cenangium","2011-05-16 13:47:33.303239","2011-05-16 13:47:33.303239",80604,NULL,NULL,NULL,NULL,NULL,NULL,17206,NULL,NULL,5,NULL,NULL
6805,7093,"Cenangium ferruginosum","2011-05-16 13:47:33.311273","2011-05-16 13:47:33.311273",80603,NULL,NULL,NULL,NULL,NULL,NULL,80604,NULL,NULL,6,NULL,NULL
6806,7094,"Durella","2011-05-16 13:47:33.319435","2011-05-16 13:47:33.319435",80769,NULL,NULL,NULL,NULL,NULL,NULL,17206,NULL,NULL,5,NULL,NULL
6807,7095,"Durella atrocyanea","2011-05-16 13:47:33.327813","2011-05-16 13:47:33.327813",80768,NULL,NULL,NULL,NULL,NULL,NULL,80769,NULL,NULL,6,NULL,NULL
6808,7096,"Mitrula","2011-05-16 13:47:33.336004","2011-05-16 13:47:33.336004",81033,NULL,NULL,NULL,NULL,NULL,NULL,17206,NULL,NULL,5,NULL,NULL
6809,7097,"Mitrula paludosa","2011-05-16 13:47:33.41649","2011-05-16 13:47:33.41649",81034,NULL,NULL,NULL,NULL,NULL,NULL,81033,NULL,NULL,6,NULL,NULL
6810,7098,"Chlorociboria","2011-05-16 13:47:33.424974","2011-05-16 13:47:33.424974",81349,NULL,NULL,NULL,NULL,NULL,NULL,17206,NULL,NULL,5,NULL,NULL
6811,7099,"Chlorociboria aeruginella","2011-05-16 13:47:33.433286","2011-05-16 13:47:33.433286",83000,NULL,NULL,NULL,NULL,NULL,NULL,81349,NULL,NULL,6,NULL,NULL
6812,7100,"Heterosphaeria","2011-05-16 13:47:33.441579","2011-05-16 13:47:33.441579",81517,NULL,NULL,NULL,NULL,NULL,NULL,17206,NULL,NULL,5,NULL,NULL
6813,7101,"Heterosphaeria patella","2011-05-16 13:47:33.449803","2011-05-16 13:47:33.449803",81786,NULL,NULL,NULL,NULL,NULL,NULL,81517,NULL,NULL,6,NULL,NULL
