"idgeo","nombre","transecto_padre","n_tramo","longitud_m","min_altitud","max_altitud","habitat","idprotocolo","geom","activo"
"49","Turbera",NULL,NULL,2754,723,767,"0.11% Aquatic systems | 9.14% Lowland shrubland | 90.75% Lowland crops",16,"0105000020E61000000B000000010200000011000000004F86D8D0D90CC0F8C0D088317F424080D7D206D4D90CC080E250F7357F42408061B501F1D90CC0E0347C2C397F42408023D5A2FED90CC060EE22053C7F424000A6E6331FDA0CC0E8BDA87F3E7F42400011F1675CDA0CC0586DFB14437F424080BA8107A8DA0CC01827DC9D487F42400030C60ECADA0CC0B8F2EA6D4A7F4240802A21090FDB0CC0080F6D494C7F42408039C18F4EDB0CC0980421264F7F4240008EFC1A79DB0CC02049C945517F424080156CBBBADB0CC0384F7736557F424080267D4F1CDC0CC0684CA0795A7F4240800BD01154DC0CC0F83430575E7F4240003A1ABFA4DC0CC090F916C9637F424000DAE3B0F4DC0CC0B8C92B21697F4240807F7EFB14DD0CC0B038CD566C7F424001020000000F000000807F7EFB14DD0CC0B038CD566C7F42408030C4639FDD0CC088431EAA717F424000B3264631DD0CC060754C99787F424000D9A12FF7DC0CC058525D497D7F42408070B9FCB2DC0CC0880AC2A0827F42400099CFF185DC0CC098B8BAA8857F424000E44243D1DC0CC0E89494E9877F4240003483E124DD0CC0F07D46968A7F424080A2A16075DD0CC0101AF8268D7F4240803FDFFAD6DD0CC0100F8679907F424080156CB601DE0CC010378C61927F424000A7CAD1C5DD0CC0907D958B977F424000E314649EDD0CC0209C97A99A7F4240809E453372DD0CC010AF983C9E7F424080AE299A4BDD0CC0A06B63AFA17F42400102000000170000008028AD646CD90CC0700B57F3DB7F4240800E264EB9D90CC0884D37D2D77F424000430131C2D90CC0402E69E0D57F424080425794A5D90CC030D6A7F1D27F424000C258E67AD90CC0C85EC8EDCE7F42400025D00C54D90CC0B8020F1BCB7F4240808C7A1138D90CC090864170C77F4240006379BF20D90CC0309F2EBDC37F424080232A121BD90CC0C8570C08C17F424000F6A10832D90CC0C81978C5BE7F424080B362FC57D90CC05898447EBC7F424000AC465396D90CC060688008BA7F424000C6FBEDC2D90CC0E8DACFB0B87F42400028E10203DA0CC0403C2737B67F424000FDA80C37DA0CC018D1FEF3B37F42400022A92268DA0CC0A8AC3E75B17F42408096DBC094DA0CC0C0BBA6BEAE7F424000894E48CBDA0CC0E0F42E4BAC7F424080C26087FCDA0CC0C84343BFA97F424080716A5D26DB0CC0800DC429A87F42400013BA3446DB0CC0A0EB57E1A67F42400010A9A67ADB0CC028EC201EA57F424000736B3799DB0CC070D2C641A47F424001020000001700000080AE299A4BDD0CC0A06B63AFA17F4240804DB45590DD0CC0182928A0A47F4240004DFAFCA9DD0CC0B8258E83A57F4240808E2CAA8FDD0CC0B0CE3A48A77F424000E8E4426EDD0CC068DCC6CCA97F42400077A57988DD0CC0009AB488AC7F424000924948CFDD0CC0C83ADAADAF7F424000E3025B1BDE0CC080B32D6DB27F4240800136856DDE0CC02012D701B57F4240008F1E917FDE0CC040A5494AB67F424000A98C5167DE0CC08060EB45B97F4240805044212ADE0CC008535B57BD7F424000FD1F8D2EDE0CC0783BB663BF7F42408001CE345CDE0CC0408106C1C17F42408067CF1E95DE0CC040FA013DC47F4240008076E0CCDE0CC0A824087DC77F4240802C7334F3DE0CC0B0A029DBCA7F424000CDE2C009DF0CC058697C40CF7F4240006EFF7B04DF0CC0E0A34C77D27F424080256E100BDF0CC0E0A60205D67F42408069BBAE04DF0CC0104AEF20D87F424080A5A959F8DE0CC048BF9DE1D97F424000BC8E0DE4DE0CC0F01AD04CDC7F4240010200000013000000008717284FDF0CC0F03B86345B8042408061B8DF46DF0CC038FD6BA95E804240802DC4DB64DF0CC05876720763804240802A833591DF0CC0883FF94469804240000EF8C486DF0CC080159C0B6D80424000DE5DAB60DF0CC04018574D7180424000B924E325DF0CC0888F38997580424080181489E6DE0CC0A8B872AF798042400079B361A8DE0CC018D2DF8D7D80424000897F7A61DE0CC0801966B78280424000A70FA626DE0CC06812F4388880424000691740E9DD0CC0789368018E80424080F5EEB5BEDD0CC0A0E1D24092804240809C173BA2DD0CC0906483DD9480424000BFAD3087DD0CC050AFEF8B9780424000D3928C71DD0CC030E1F5D89780424000D8944258DD0CC000BBF619988042408090492F32DD0CC01851AE519880424000B429C615DD0CC0C83F936798804240010200000013000000800E274CF2D90CC030D23547A18042400066F179FDD90CC0E8F750519E804240006876C106DA0CC09816FE719A8042408085F6FB0FDA0CC048FD36DD9580424000F67B6C0FDA0CC008947CA8918042400098845707DA0CC0186DBE198E80424000D3C5E5F9D90CC0C083E00A8B80424000342823F9D90CC050C8429F888042400004033D11DA0CC0982722598680424080505B2A3CDA0CC060D453F08380424080E240AD41DA0CC018DF9F3E818042400010AD5C42DA0CC028987A487E804240001D9C8F38DA0CC018D60E65798042400021C08432DA0CC0B0A6E0CD738042408044B24F19DA0CC0C085B1FC6E80424080D93C3903DA0CC0B81B0DE566804240805253BBF4D90CC0903022AA60804240800D71CAE1D90CC03073F0D5598042400030F06FDFD90CC0E8D746115980424001020000001C00000000B429C615DD0CC0C83F93679880424000FDB417F2DC0CC0E8045BFC9880424000B84CBDD6DC0CC0E8A9E3A59980424000F9D7D1BCDC0CC0C02970A89B80424000219F09ADDC0CC0F81B38FD9F8042400065E7D297DC0CC0E0E47FABA280424000C73F6679DC0CC0106FF1EBA58042408048A45660DC0CC070BE4EADA880424000C15DF333DC0CC0D02FBDDCAB80424080A533740FDC0CC078F24120AE80424080DF6F3FD6DB0CC0003A3532B0804240806C21B1A5DB0CC0084A33ABB180424000C3CD5364DB0CC040ECF556B380424000D338B029DB0CC03023741EB580424080E079EBF4DA0CC0E07B80A7B6804240006013EDB8DA0CC0806F5CFEB7804240006D219097DA0CC098DBF9F5B880424080ED1E4089DA0CC030BD58E0B780424000251BDF7CDA0CC040BAFF9FB5804240807ED9C66ADA0CC0D06980B9B380424000CADC354EDA0CC0880F76A1B180424000CF63DB3CDA0CC0C00A50BDAF8042408082374127DA0CC0D0EC53F8AD80424080BF7B720DDA0CC068EF67A6AB80424080BCC598FBD90CC0E8EB3923A980424000FFA117F0D90CC0A07CC4F9A580424000BB8FFCF1D90CC0A0613358A2804240800E274CF2D90CC030D23547A180424001020000000F00000000DCC5EFFED80CC0B0F25777158042400062D98FBED80CC080D9D1930D80424080DF30DB92D80CC0908F22470780424000D64CD575D80CC08896900A01804240802BF57D4FD80CC080365BAEFB7F4240002F88E522D80CC0C005D868F57F424000F09BFAF4D70CC03002EF26F07F424000916FD5C6D70CC018A1B6B2E97F42400048F6FEC2D70CC0A097C5EFE67F42400068E93AEFD70CC038FC94EEE47F4240807C1A462DD80CC0E8D60505E37F42408031075072D80CC0480927FAE07F4240005D6A7FC5D80CC08854F870DF7F4240809BF05C29D90CC030DCFA02DD7F42408028AD646CD90CC0700B57F3DB7F424001020000001800000000BC8E0DE4DE0CC0F01AD04CDC7F4240802DA540FCDE0CC028E63EABDF7F424080E97DA608DF0CC01004BF15E27F424080F785D611DF0CC0A0270295E47F424080244F7D13DF0CC0284DBE04E77F4240803EFA7F05DF0CC0C8D16B0CEA7F424080D41228EBDE0CC0D06D4B1CED7F424000822981CFDE0CC0480B2624F07F4240805DA77FB3DE0CC0F84354CAF37F424080DCD0949DDE0CC0F0526258F77F4240003C77CC8ADE0CC0F851F4CAF97F424000226FE47ADE0CC0A85D59CAFB7F4240809AE62260DE0CC08024A62AFE7F424000340E414ADE0CC048B7CE270180424080E3BA6648DE0CC0184F9CFA058042408005635B3EDE0CC070DC5BC40980424000C706B928DE0CC0E8C04D740D8042408099987F0BDE0CC0581A0CA31080424080AC14DCF1DD0CC0A8A1D83A13804240008D9ADFCBDD0CC0E886432F1680424080DEFC1EA6DD0CC070C236AF1880424080DC79DD80DD0CC04053E6BB1B80424000981F2768DD0CC048D2520C1F80424000112B3E66DD0CC020AF0190218042400102000000180000000030F06FDFD90CC0E8D746115980424000809AF2D2D90CC0E855376055804240800746E9C8D90CC00043B94E5280424080BEA924BFD90CC0D01987834F80424000D5E064B8D90CC018E721204D804240007D22E7AED90CC0403FE67F4980424080A74358A1D90CC0787423994680424000F40AED97D90CC0484B935C4280424000631C0583D90CC098B4C77D3E804240008367AA76D90CC018E6644C3B80424000A79EC585D90CC0C053C2923980424000942063BBD90CC0F83A10C938804240809DFD8DE5D90CC0F084BDA73780424000A7866DF3D90CC0301A93473580424000C70C96E2D90CC0905AAA3D32804240805C97B4BED90CC0F8ADA5062E80424080D8936F9FD90CC050C7BB742A8042400089B3BA86D90CC0982597F226804240001C648567D90CC0503E56C02280424000AC603545D90CC0B893CA791E804240009F192732D90CC0B8C986DA1B804240809DF78F1DD90CC04803649419804240006D8D590DD90CC0D83B6E281780424000DCC5EFFED80CC0B0F257771580424001020000001400000000112B3E66DD0CC020AF0190218042400093672463DD0CC0184FB597268042400033ADF963DD0CC020C9AE4C2980424000F9921E6ADD0CC0B815C9912D80424080B2911E98DD0CC0C84ECA07318042400044F064DCDD0CC0789D872C3580424000A1AC452FDE0CC05840D28E388042400023601E79DE0CC0A0EAD4253B804240005EF6F5C0DE0CC020900E263D804240004DE7CF26DF0CC0702873FB3E804240009A77E377DF0CC088E6AD994080424000D63833ABDF0CC018EF72A442804240009C3C3CB6DF0CC040AFA890448042408082DC66A6DF0CC0D89FC39D478042408058B31C88DF0CC0883BD0DD4A8042400011B6056FDF0CC0B0B6D1894F804240800AA5785ADF0CC06882BF0453804240005FB1AC52DF0CC0E84DD74356804240800CF8E84CDF0CC00809FF2C5A804240008717284FDF0CC0F03B86345B804240",True
"49_1","Turbera tramo 1",49,1,250,733,767,"100% Lowland shrubland",16,"0105000020E610000001000000010200000011000000004F86D8D0D90CC0F8C0D088317F424080D7D206D4D90CC080E250F7357F42408061B501F1D90CC0E0347C2C397F42408023D5A2FED90CC060EE22053C7F424000A6E6331FDA0CC0E8BDA87F3E7F42400011F1675CDA0CC0586DFB14437F424080BA8107A8DA0CC01827DC9D487F42400030C60ECADA0CC0B8F2EA6D4A7F4240802A21090FDB0CC0080F6D494C7F42408039C18F4EDB0CC0980421264F7F4240008EFC1A79DB0CC02049C945517F424080156CBBBADB0CC0384F7736557F424080267D4F1CDC0CC0684CA0795A7F4240800BD01154DC0CC0F83430575E7F4240003A1ABFA4DC0CC090F916C9637F424000DAE3B0F4DC0CC0B8C92B21697F4240807F7EFB14DD0CC0B038CD566C7F4240",True
"49_10","Turbera tramo 10",49,10,249,725,726,"100% Lowland crops",16,"0105000020E61000000100000001020000000F00000000DCC5EFFED80CC0B0F25777158042400062D98FBED80CC080D9D1930D80424080DF30DB92D80CC0908F22470780424000D64CD575D80CC08896900A01804240802BF57D4FD80CC080365BAEFB7F4240002F88E522D80CC0C005D868F57F424000F09BFAF4D70CC03002EF26F07F424000916FD5C6D70CC018A1B6B2E97F42400048F6FEC2D70CC0A097C5EFE67F42400068E93AEFD70CC038FC94EEE47F4240807C1A462DD80CC0E8D60505E37F42408031075072D80CC0480927FAE07F4240005D6A7FC5D80CC08854F870DF7F4240809BF05C29D90CC030DCFA02DD7F42408028AD646CD90CC0700B57F3DB7F4240",True
"49_11","Turbera tramo 11",49,11,250,724,725,"100% Lowland crops",16,"0105000020E6100000010000000102000000170000008028AD646CD90CC0700B57F3DB7F4240800E264EB9D90CC0884D37D2D77F424000430131C2D90CC0402E69E0D57F424080425794A5D90CC030D6A7F1D27F424000C258E67AD90CC0C85EC8EDCE7F42400025D00C54D90CC0B8020F1BCB7F4240808C7A1138D90CC090864170C77F4240006379BF20D90CC0309F2EBDC37F424080232A121BD90CC0C8570C08C17F424000F6A10832D90CC0C81978C5BE7F424080B362FC57D90CC05898447EBC7F424000AC465396D90CC060688008BA7F424000C6FBEDC2D90CC0E8DACFB0B87F42400028E10203DA0CC0403C2737B67F424000FDA80C37DA0CC018D1FEF3B37F42400022A92268DA0CC0A8AC3E75B17F42408096DBC094DA0CC0C0BBA6BEAE7F424000894E48CBDA0CC0E0F42E4BAC7F424080C26087FCDA0CC0C84343BFA97F424080716A5D26DB0CC0800DC429A87F42400013BA3446DB0CC0A0EB57E1A67F42400010A9A67ADB0CC028EC201EA57F424000736B3799DB0CC070D2C641A47F4240",True
"49_2","Turbera tramo 2",49,2,251,725,734,"100% Lowland crops",16,"0105000020E61000000100000001020000000F000000807F7EFB14DD0CC0B038CD566C7F42408030C4639FDD0CC088431EAA717F424000B3264631DD0CC060754C99787F424000D9A12FF7DC0CC058525D497D7F42408070B9FCB2DC0CC0880AC2A0827F42400099CFF185DC0CC098B8BAA8857F424000E44243D1DC0CC0E89494E9877F4240003483E124DD0CC0F07D46968A7F424080A2A16075DD0CC0101AF8268D7F4240803FDFFAD6DD0CC0100F8679907F424080156CB601DE0CC010378C61927F424000A7CAD1C5DD0CC0907D958B977F424000E314649EDD0CC0209C97A99A7F4240809E453372DD0CC010AF983C9E7F424080AE299A4BDD0CC0A06B63AFA17F4240",True
"49_3","Turbera tramo 3",49,3,250,724,726,"100% Lowland crops",16,"0105000020E61000000100000001020000001700000080AE299A4BDD0CC0A06B63AFA17F4240804DB45590DD0CC0182928A0A47F4240004DFAFCA9DD0CC0B8258E83A57F4240808E2CAA8FDD0CC0B0CE3A48A77F424000E8E4426EDD0CC068DCC6CCA97F42400077A57988DD0CC0009AB488AC7F424000924948CFDD0CC0C83ADAADAF7F424000E3025B1BDE0CC080B32D6DB27F4240800136856DDE0CC02012D701B57F4240008F1E917FDE0CC040A5494AB67F424000A98C5167DE0CC08060EB45B97F4240805044212ADE0CC008535B57BD7F424000FD1F8D2EDE0CC0783BB663BF7F42408001CE345CDE0CC0408106C1C17F42408067CF1E95DE0CC040FA013DC47F4240008076E0CCDE0CC0A824087DC77F4240802C7334F3DE0CC0B0A029DBCA7F424000CDE2C009DF0CC058697C40CF7F4240006EFF7B04DF0CC0E0A34C77D27F424080256E100BDF0CC0E0A60205D67F42408069BBAE04DF0CC0104AEF20D87F424080A5A959F8DE0CC048BF9DE1D97F424000BC8E0DE4DE0CC0F01AD04CDC7F4240",True
"49_4","Turbera tramo 4",49,4,252,724,725,"100% Lowland crops",16,"0105000020E61000000100000001020000001800000000BC8E0DE4DE0CC0F01AD04CDC7F4240802DA540FCDE0CC028E63EABDF7F424080E97DA608DF0CC01004BF15E27F424080F785D611DF0CC0A0270295E47F424080244F7D13DF0CC0284DBE04E77F4240803EFA7F05DF0CC0C8D16B0CEA7F424080D41228EBDE0CC0D06D4B1CED7F424000822981CFDE0CC0480B2624F07F4240805DA77FB3DE0CC0F84354CAF37F424080DCD0949DDE0CC0F0526258F77F4240003C77CC8ADE0CC0F851F4CAF97F424000226FE47ADE0CC0A85D59CAFB7F4240809AE62260DE0CC08024A62AFE7F424000340E414ADE0CC048B7CE270180424080E3BA6648DE0CC0184F9CFA058042408005635B3EDE0CC070DC5BC40980424000C706B928DE0CC0E8C04D740D8042408099987F0BDE0CC0581A0CA31080424080AC14DCF1DD0CC0A8A1D83A13804240008D9ADFCBDD0CC0E886432F1680424080DEFC1EA6DD0CC070C236AF1880424080DC79DD80DD0CC04053E6BB1B80424000981F2768DD0CC048D2520C1F80424000112B3E66DD0CC020AF019021804240",True
"49_5","Turbera tramo 5",49,5,251,723,725,"100% Lowland crops",16,"0105000020E61000000100000001020000001400000000112B3E66DD0CC020AF0190218042400093672463DD0CC0184FB597268042400033ADF963DD0CC020C9AE4C2980424000F9921E6ADD0CC0B815C9912D80424080B2911E98DD0CC0C84ECA07318042400044F064DCDD0CC0789D872C3580424000A1AC452FDE0CC05840D28E388042400023601E79DE0CC0A0EAD4253B804240005EF6F5C0DE0CC020900E263D804240004DE7CF26DF0CC0702873FB3E804240009A77E377DF0CC088E6AD994080424000D63833ABDF0CC018EF72A442804240009C3C3CB6DF0CC040AFA890448042408082DC66A6DF0CC0D89FC39D478042408058B31C88DF0CC0883BD0DD4A8042400011B6056FDF0CC0B0B6D1894F804240800AA5785ADF0CC06882BF0453804240005FB1AC52DF0CC0E84DD74356804240800CF8E84CDF0CC00809FF2C5A804240008717284FDF0CC0F03B86345B804240",True
"49_6","Turbera tramo 6",49,6,251,723,724,"98.80% Lowland crops | 1.20% Aquatic systems",16,"0105000020E610000001000000010200000013000000008717284FDF0CC0F03B86345B8042408061B8DF46DF0CC038FD6BA95E804240802DC4DB64DF0CC05876720763804240802A833591DF0CC0883FF94469804240000EF8C486DF0CC080159C0B6D80424000DE5DAB60DF0CC04018574D7180424000B924E325DF0CC0888F38997580424080181489E6DE0CC0A8B872AF798042400079B361A8DE0CC018D2DF8D7D80424000897F7A61DE0CC0801966B78280424000A70FA626DE0CC06812F4388880424000691740E9DD0CC0789368018E80424080F5EEB5BEDD0CC0A0E1D24092804240809C173BA2DD0CC0906483DD9480424000BFAD3087DD0CC050AFEF8B9780424000D3928C71DD0CC030E1F5D89780424000D8944258DD0CC000BBF619988042408090492F32DD0CC01851AE519880424000B429C615DD0CC0C83F936798804240",True
"49_7","Turbera tramo 7",49,7,250,724,725,"100% Lowland crops",16,"0105000020E61000000100000001020000001C00000000B429C615DD0CC0C83F93679880424000FDB417F2DC0CC0E8045BFC9880424000B84CBDD6DC0CC0E8A9E3A59980424000F9D7D1BCDC0CC0C02970A89B80424000219F09ADDC0CC0F81B38FD9F8042400065E7D297DC0CC0E0E47FABA280424000C73F6679DC0CC0106FF1EBA58042408048A45660DC0CC070BE4EADA880424000C15DF333DC0CC0D02FBDDCAB80424080A533740FDC0CC078F24120AE80424080DF6F3FD6DB0CC0003A3532B0804240806C21B1A5DB0CC0084A33ABB180424000C3CD5364DB0CC040ECF556B380424000D338B029DB0CC03023741EB580424080E079EBF4DA0CC0E07B80A7B6804240006013EDB8DA0CC0806F5CFEB7804240006D219097DA0CC098DBF9F5B880424080ED1E4089DA0CC030BD58E0B780424000251BDF7CDA0CC040BAFF9FB5804240807ED9C66ADA0CC0D06980B9B380424000CADC354EDA0CC0880F76A1B180424000CF63DB3CDA0CC0C00A50BDAF8042408082374127DA0CC0D0EC53F8AD80424080BF7B720DDA0CC068EF67A6AB80424080BCC598FBD90CC0E8EB3923A980424000FFA117F0D90CC0A07CC4F9A580424000BB8FFCF1D90CC0A0613358A2804240800E274CF2D90CC030D23547A1804240",True
"49_8","Turbera tramo 8",49,8,250,724,725,"100% Lowland crops",16,"0105000020E610000001000000010200000013000000800E274CF2D90CC030D23547A18042400066F179FDD90CC0E8F750519E804240006876C106DA0CC09816FE719A8042408085F6FB0FDA0CC048FD36DD9580424000F67B6C0FDA0CC008947CA8918042400098845707DA0CC0186DBE198E80424000D3C5E5F9D90CC0C083E00A8B80424000342823F9D90CC050C8429F888042400004033D11DA0CC0982722598680424080505B2A3CDA0CC060D453F08380424080E240AD41DA0CC018DF9F3E818042400010AD5C42DA0CC028987A487E804240001D9C8F38DA0CC018D60E65798042400021C08432DA0CC0B0A6E0CD738042408044B24F19DA0CC0C085B1FC6E80424080D93C3903DA0CC0B81B0DE566804240805253BBF4D90CC0903022AA60804240800D71CAE1D90CC03073F0D5598042400030F06FDFD90CC0E8D7461159804240",True
"49_9","Turbera tramo 9",49,9,250,725,725,"100% Lowland crops",16,"0105000020E6100000010000000102000000180000000030F06FDFD90CC0E8D746115980424000809AF2D2D90CC0E855376055804240800746E9C8D90CC00043B94E5280424080BEA924BFD90CC0D01987834F80424000D5E064B8D90CC018E721204D804240007D22E7AED90CC0403FE67F4980424080A74358A1D90CC0787423994680424000F40AED97D90CC0484B935C4280424000631C0583D90CC098B4C77D3E804240008367AA76D90CC018E6644C3B80424000A79EC585D90CC0C053C2923980424000942063BBD90CC0F83A10C938804240809DFD8DE5D90CC0F084BDA73780424000A7866DF3D90CC0301A93473580424000C70C96E2D90CC0905AAA3D32804240805C97B4BED90CC0F8ADA5062E80424080D8936F9FD90CC050C7BB742A8042400089B3BA86D90CC0982597F226804240001C648567D90CC0503E56C02280424000AC603545D90CC0B893CA791E804240009F192732D90CC0B8C986DA1B804240809DF78F1DD90CC04803649419804240006D8D590DD90CC0D83B6E281780424000DCC5EFFED80CC0B0F2577715804240",True
