"transect_id","transect_nombre","cult_id","loc","cultivo","replicate","distance"
241,"P012",1,"CANAR","CULT_1","R1",1123.53809279551
241,"P012",5,"SANJUAN","CULT_1","R1",18584.5438986518
241,"P012",4,"SANJUAN","CULT_2","R2",18441.7744414222
241,"P012",2,"CANAR","CULT_2","R2",17.4209668628755
241,"P012",3,"CANAR","CULT_3","R3",487.479306827459
265,"P013",3,"CANAR","CULT_3","R3",515.721340369466
265,"P013",2,"CANAR","CULT_2","R2",28.8533311018303
265,"P013",4,"SANJUAN","CULT_2","R2",18539.7307967224
265,"P013",5,"SANJUAN","CULT_1","R1",18690.5155739982
265,"P013",1,"CANAR","CULT_1","R1",1182.5458342074
272,"P014",1,"CANAR","CULT_1","R1",1202.39242939884
272,"P014",5,"SANJUAN","CULT_1","R1",18507.7488663385
272,"P014",3,"CANAR","CULT_3","R3",408.045638805345
272,"P014",2,"CANAR","CULT_2","R2",13.1721916383442
272,"P014",4,"SANJUAN","CULT_2","R2",18363.9124527707
270,"P015",1,"CANAR","CULT_1","R1",1204.75552287257
270,"P015",5,"SANJUAN","CULT_1","R1",18560.8465578566
270,"P015",4,"SANJUAN","CULT_2","R2",18414.1329057625
270,"P015",2,"CANAR","CULT_2","R2",27.6121821841484
270,"P015",3,"CANAR","CULT_3","R3",418.170132039015
242,"P016",3,"CANAR","CULT_3","R3",436.134809032794
242,"P016",2,"CANAR","CULT_2","R2",26.5974118630404
242,"P016",4,"SANJUAN","CULT_2","R2",18450.5994520772
242,"P016",5,"SANJUAN","CULT_1","R1",18599.5063652058
242,"P016",1,"CANAR","CULT_1","R1",1212.69158604007
238,"P017",2,"CANAR","CULT_2","R2",15.2440447928087
238,"P017",3,"CANAR","CULT_3","R3",306.884221328274
238,"P017",1,"CANAR","CULT_1","R1",1354.17851845144
238,"P017",5,"SANJUAN","CULT_1","R1",18485.212153337
238,"P017",4,"SANJUAN","CULT_2","R2",18333.0488942171
240,"P018",1,"CANAR","CULT_1","R1",1274.04514593027
240,"P018",5,"SANJUAN","CULT_1","R1",18458.8762483562
240,"P018",4,"SANJUAN","CULT_2","R2",18312.9208449468
240,"P018",2,"CANAR","CULT_2","R2",30.8301270263606
240,"P018",3,"CANAR","CULT_3","R3",336.748688644157
293,"P020",5,"SANJUAN","CULT_1","R1",18051.6440335071
293,"P020",4,"SANJUAN","CULT_2","R2",17900.1729893647
293,"P020",2,"CANAR","CULT_2","R2",333.888821375793
293,"P020",3,"CANAR","CULT_3","R3",23.3752396144467
293,"P020",1,"CANAR","CULT_1","R1",1683.68121275737
289,"P021",5,"SANJUAN","CULT_1","R1",18214.448142025
289,"P021",4,"SANJUAN","CULT_2","R2",18067.6653496533
289,"P021",2,"CANAR","CULT_2","R2",174.377941708229
289,"P021",3,"CANAR","CULT_3","R3",131.845461912974
289,"P021",1,"CANAR","CULT_1","R1",1481.58514784572
288,"P022",2,"CANAR","CULT_2","R2",104.028404752136
288,"P022",3,"CANAR","CULT_3","R3",158.295108438627
288,"P022",4,"SANJUAN","CULT_2","R2",18167.3318099466
288,"P022",5,"SANJUAN","CULT_1","R1",18323.8074502794
288,"P022",1,"CANAR","CULT_1","R1",1548.8211778141
307,"P023",2,"CANAR","CULT_2","R2",443.937634366783
307,"P023",1,"CANAR","CULT_1","R1",1837.13541844829
307,"P023",5,"SANJUAN","CULT_1","R1",17950.8190321673
307,"P023",4,"SANJUAN","CULT_2","R2",17794.5418861167
307,"P023",3,"CANAR","CULT_3","R3",102.732414419627
287,"P024",5,"SANJUAN","CULT_1","R1",18346.4745168089
287,"P024",4,"SANJUAN","CULT_2","R2",18196.8061488895
287,"P024",2,"CANAR","CULT_2","R2",54.4088273025076
287,"P024",3,"CANAR","CULT_3","R3",190.841030820224
287,"P024",1,"CANAR","CULT_1","R1",1421.46274116751
294,"P026",4,"SANJUAN","CULT_2","R2",17712.115291367
294,"P026",2,"CANAR","CULT_2","R2",521.401378600723
294,"P026",5,"SANJUAN","CULT_1","R1",17867.1232353766
294,"P026",1,"CANAR","CULT_1","R1",1886.20864665504
294,"P026",3,"CANAR","CULT_3","R3",157.560237517403
243,"P027",5,"SANJUAN","CULT_1","R1",18673.3009155735
243,"P027",1,"CANAR","CULT_1","R1",1076.0550354667
243,"P027",3,"CANAR","CULT_3","R3",548.15070880705
243,"P027",4,"SANJUAN","CULT_2","R2",18529.1133956099
243,"P027",2,"CANAR","CULT_2","R2",56.8541920289859
236,"P028",3,"CANAR","CULT_3","R3",1518.30866339656
236,"P028",1,"CANAR","CULT_1","R1",91.7995745124061
236,"P028",5,"SANJUAN","CULT_1","R1",19361.8887837785
236,"P028",4,"SANJUAN","CULT_2","R2",19244.9443808383
236,"P028",2,"CANAR","CULT_2","R2",985.287627915535
235,"P030",1,"CANAR","CULT_1","R1",257.052959353677
235,"P030",3,"CANAR","CULT_3","R3",1352.73893115623
235,"P030",2,"CANAR","CULT_2","R2",820.033605487808
235,"P030",4,"SANJUAN","CULT_2","R2",19097.5045224114
235,"P030",5,"SANJUAN","CULT_1","R1",19217.5504643555
234,"P031",3,"CANAR","CULT_3","R3",1397.82759474368
234,"P031",1,"CANAR","CULT_1","R1",242.025244839239
234,"P031",5,"SANJUAN","CULT_1","R1",19377.4192843155
234,"P031",4,"SANJUAN","CULT_2","R2",19251.3612720541
234,"P031",2,"CANAR","CULT_2","R2",869.856542623791
264,"P033",5,"SANJUAN","CULT_1","R1",18821.0577728141
264,"P033",1,"CANAR","CULT_1","R1",862.880054838869
264,"P033",4,"SANJUAN","CULT_2","R2",18682.8197984181
264,"P033",2,"CANAR","CULT_2","R2",224.3790967031
264,"P033",3,"CANAR","CULT_3","R3",751.923649544528
291,"P034",5,"SANJUAN","CULT_1","R1",18121.2086054358
291,"P034",4,"SANJUAN","CULT_2","R2",17963.707209623
291,"P034",2,"CANAR","CULT_2","R2",290.447091235529
291,"P034",3,"CANAR","CULT_3","R3",43.4699307760296
291,"P034",1,"CANAR","CULT_1","R1",1722.33626319815
233,"P035",5,"SANJUAN","CULT_1","R1",19586.3460480277
233,"P035",3,"CANAR","CULT_3","R3",1651.93555847668
233,"P035",2,"CANAR","CULT_2","R2",1123.71689359899
233,"P035",4,"SANJUAN","CULT_2","R2",19465.6502198497
233,"P035",1,"CANAR","CULT_1","R1",60.9536952342614
266,"P037",3,"CANAR","CULT_3","R3",657.231429371473
266,"P037",2,"CANAR","CULT_2","R2",103.938934587464
266,"P037",4,"SANJUAN","CULT_2","R2",18672.7134813501
266,"P037",5,"SANJUAN","CULT_1","R1",18820.7798160228
266,"P037",1,"CANAR","CULT_1","R1",1042.90867772748
268,"P038",1,"CANAR","CULT_1","R1",756.085204499883
268,"P038",4,"SANJUAN","CULT_2","R2",18950.4795425302
268,"P038",2,"CANAR","CULT_2","R2",417.696927867713
268,"P038",3,"CANAR","CULT_3","R3",961.188778818948
268,"P038",5,"SANJUAN","CULT_1","R1",19092.6564120817
318,"T001a",1,"CANAR","CULT_1","R1",1246.95651488702
318,"T001a",5,"SANJUAN","CULT_1","R1",18367.8423848786
318,"T001a",4,"SANJUAN","CULT_2","R2",18228.5602274727
318,"T001a",2,"CANAR","CULT_2","R2",138.719440546672
318,"T001a",3,"CANAR","CULT_3","R3",374.551292681497
319,"T001b",1,"CANAR","CULT_1","R1",1286.09176620141
319,"T001b",3,"CANAR","CULT_3","R3",338.850903674748
319,"T001b",2,"CANAR","CULT_2","R2",142.261291741405
319,"T001b",4,"SANJUAN","CULT_2","R2",18190.8491416088
319,"T001b",5,"SANJUAN","CULT_1","R1",18330.6817241071
317,"T002a",3,"CANAR","CULT_3","R3",409.315538141144
317,"T002a",1,"CANAR","CULT_1","R1",1235.82437568353
317,"T002a",5,"SANJUAN","CULT_1","R1",18340.7447411455
317,"T002a",4,"SANJUAN","CULT_2","R2",18204.1372231181
317,"T002a",2,"CANAR","CULT_2","R2",210.006293477254
320,"T002b",1,"CANAR","CULT_1","R1",1269.23366115472
320,"T002b",2,"CANAR","CULT_2","R2",201.273440983006
320,"T002b",4,"SANJUAN","CULT_2","R2",18177.9937294985
320,"T002b",3,"CANAR","CULT_3","R3",375.959862270354
320,"T002b",5,"SANJUAN","CULT_1","R1",18315.508963232
315,"T003a",5,"SANJUAN","CULT_1","R1",18304.7902317142
315,"T003a",4,"SANJUAN","CULT_2","R2",18170.7863666089
315,"T003a",2,"CANAR","CULT_2","R2",283.766310812952
315,"T003a",1,"CANAR","CULT_1","R1",1237.94479664289
315,"T003a",3,"CANAR","CULT_3","R3",446.854615789874
316,"T003b",2,"CANAR","CULT_2","R2",281.792610971302
316,"T003b",3,"CANAR","CULT_3","R3",412.997153356934
316,"T003b",4,"SANJUAN","CULT_2","R2",18133.2452454835
316,"T003b",5,"SANJUAN","CULT_1","R1",18268.0387202319
316,"T003b",1,"CANAR","CULT_1","R1",1279.93265519557
312,"T004a",5,"SANJUAN","CULT_1","R1",18260.1051490053
312,"T004a",1,"CANAR","CULT_1","R1",1254.26719948583
312,"T004a",3,"CANAR","CULT_3","R3",485.917237846189
312,"T004a",2,"CANAR","CULT_2","R2",358.300653882473
312,"T004a",4,"SANJUAN","CULT_2","R2",18128.56116678
314,"T004b",1,"CANAR","CULT_1","R1",1293.95506157191
314,"T004b",3,"CANAR","CULT_3","R3",460.32476550551
314,"T004b",5,"SANJUAN","CULT_1","R1",18223.7026353538
314,"T004b",4,"SANJUAN","CULT_2","R2",18091.5517396044
314,"T004b",2,"CANAR","CULT_2","R2",359.671108535538
310,"T005a",5,"SANJUAN","CULT_1","R1",18238.9209779976
310,"T005a",2,"CANAR","CULT_2","R2",406.329789314477
310,"T005a",4,"SANJUAN","CULT_2","R2",18109.1290206072
310,"T005a",1,"CANAR","CULT_1","R1",1258.58022899524
310,"T005a",3,"CANAR","CULT_3","R3",521.228990701537
309,"T005b",3,"CANAR","CULT_3","R3",510.32770116203
309,"T005b",2,"CANAR","CULT_2","R2",417.415387298185
309,"T005b",4,"SANJUAN","CULT_2","R2",18075.9421745627
309,"T005b",5,"SANJUAN","CULT_1","R1",18205.8401241646
309,"T005b",1,"CANAR","CULT_1","R1",1290.84445780708
260,"T006a",3,"CANAR","CULT_3","R3",559.055297242644
260,"T006a",1,"CANAR","CULT_1","R1",1330.22480966006
260,"T006a",5,"SANJUAN","CULT_1","R1",18143.5115043638
260,"T006a",4,"SANJUAN","CULT_2","R2",18016.2383867821
260,"T006a",2,"CANAR","CULT_2","R2",502.730025661659
261,"T006b",3,"CANAR","CULT_3","R3",526.526105694451
261,"T006b",1,"CANAR","CULT_1","R1",1366.19317285197
261,"T006b",5,"SANJUAN","CULT_1","R1",18114.486409239
261,"T006b",4,"SANJUAN","CULT_2","R2",17986.1182981002
261,"T006b",2,"CANAR","CULT_2","R2",494.072350645654
257,"T007a",1,"CANAR","CULT_1","R1",1327.54221756302
257,"T007a",3,"CANAR","CULT_3","R3",641.161275007829
257,"T007a",2,"CANAR","CULT_2","R2",589.470082579103
257,"T007a",4,"SANJUAN","CULT_2","R2",17999.3334471504
257,"T007a",5,"SANJUAN","CULT_1","R1",18123.0626721513
258,"T007b",1,"CANAR","CULT_1","R1",1363.40287403148
258,"T007b",5,"SANJUAN","CULT_1","R1",18094.5256310283
258,"T007b",4,"SANJUAN","CULT_2","R2",17969.410534637
258,"T007b",2,"CANAR","CULT_2","R2",572.419713391746
258,"T007b",3,"CANAR","CULT_3","R3",602.914853582161
256,"T008a",2,"CANAR","CULT_2","R2",665.22293406667
256,"T008a",3,"CANAR","CULT_3","R3",697.768093010572
256,"T008a",5,"SANJUAN","CULT_1","R1",18078.1050484319
256,"T008a",4,"SANJUAN","CULT_2","R2",17956.9354976494
256,"T008a",1,"CANAR","CULT_1","R1",1359.49371032344
259,"T008b",5,"SANJUAN","CULT_1","R1",18048.539565685
259,"T008b",2,"CANAR","CULT_2","R2",655.897582462552
259,"T008b",3,"CANAR","CULT_3","R3",669.136579718854
259,"T008b",1,"CANAR","CULT_1","R1",1393.35709105058
259,"T008b",4,"SANJUAN","CULT_2","R2",17926.2978937825
363,"T009a",5,"SANJUAN","CULT_1","R1",18013.2461487279
363,"T009a",3,"CANAR","CULT_3","R3",43.3373808025885
363,"T009a",2,"CANAR","CULT_2","R2",376.851430423643
363,"T009a",4,"SANJUAN","CULT_2","R2",17865.5183550329
363,"T009a",1,"CANAR","CULT_1","R1",1662.70680155968
364,"T009b",1,"CANAR","CULT_1","R1",1696.14662038653
364,"T009b",3,"CANAR","CULT_3","R3",39.7537444840234
364,"T009b",4,"SANJUAN","CULT_2","R2",17835.0760740381
364,"T009b",5,"SANJUAN","CULT_1","R1",17983.406252139
364,"T009b",2,"CANAR","CULT_2","R2",409.179006192527
245,"T010a",4,"SANJUAN","CULT_2","R2",17826.1875745495
245,"T010a",3,"CANAR","CULT_3","R3",121.341319671058
245,"T010a",5,"SANJUAN","CULT_1","R1",17971.1319038204
245,"T010a",1,"CANAR","CULT_1","R1",1663.0979830143
245,"T010a",2,"CANAR","CULT_2","R2",412.39593936098
247,"T010b",3,"CANAR","CULT_3","R3",119.158722642939
247,"T010b",2,"CANAR","CULT_2","R2",439.647744322143
247,"T010b",4,"SANJUAN","CULT_2","R2",17798.6689905832
247,"T010b",5,"SANJUAN","CULT_1","R1",17944.1505908764
247,"T010b",1,"CANAR","CULT_1","R1",1693.33799290026
248,"T011a",1,"CANAR","CULT_1","R1",1644.63584426004
248,"T011a",5,"SANJUAN","CULT_1","R1",17948.5986156342
248,"T011a",4,"SANJUAN","CULT_2","R2",17806.9256497438
248,"T011a",2,"CANAR","CULT_2","R2",442.083288176765
248,"T011a",3,"CANAR","CULT_3","R3",203.910145524505
250,"T011b",1,"CANAR","CULT_1","R1",1679.99700435208
250,"T011b",5,"SANJUAN","CULT_1","R1",17917.252809894
250,"T011b",4,"SANJUAN","CULT_2","R2",17774.9384371539
250,"T011b",2,"CANAR","CULT_2","R2",470.454283636766
250,"T011b",3,"CANAR","CULT_3","R3",200.425590142239
251,"T012a",1,"CANAR","CULT_1","R1",1654.9563371303
251,"T012a",5,"SANJUAN","CULT_1","R1",17909.4006899684
251,"T012a",4,"SANJUAN","CULT_2","R2",17770.1042525263
251,"T012a",2,"CANAR","CULT_2","R2",493.598143992347
251,"T012a",3,"CANAR","CULT_3","R3",271.752523100021
253,"T012b",3,"CANAR","CULT_3","R3",264.630786030086
253,"T012b",2,"CANAR","CULT_2","R2",515.515499983523
253,"T012b",4,"SANJUAN","CULT_2","R2",17741.5007299423
253,"T012b",5,"SANJUAN","CULT_1","R1",17881.5693521482
253,"T012b",1,"CANAR","CULT_1","R1",1688.36328814714
254,"T013a",3,"CANAR","CULT_3","R3",336.385883560261
254,"T013a",2,"CANAR","CULT_2","R2",548.952319157005
254,"T013a",4,"SANJUAN","CULT_2","R2",17731.9324052386
254,"T013a",5,"SANJUAN","CULT_1","R1",17869.0048646281
254,"T013a",1,"CANAR","CULT_1","R1",1670.9090011061
255,"T013b",3,"CANAR","CULT_3","R3",328.579128549894
255,"T013b",2,"CANAR","CULT_2","R2",569.324029747745
255,"T013b",4,"SANJUAN","CULT_2","R2",17701.6984490851
255,"T013b",5,"SANJUAN","CULT_1","R1",17839.6688772049
255,"T013b",1,"CANAR","CULT_1","R1",1706.5855207376
400,"T014a",1,"CANAR","CULT_1","R1",1675.25112300148
400,"T014a",5,"SANJUAN","CULT_1","R1",17840.8088849824
400,"T014a",3,"CANAR","CULT_3","R3",404.41815001248
400,"T014a",4,"SANJUAN","CULT_2","R2",17706.3018173952
400,"T014a",2,"CANAR","CULT_2","R2",599.238879908081
401,"T014b",1,"CANAR","CULT_1","R1",1714.24471492602
401,"T014b",3,"CANAR","CULT_3","R3",396.437670777285
401,"T014b",2,"CANAR","CULT_2","R2",619.398292498237
401,"T014b",4,"SANJUAN","CULT_2","R2",17672.6188227619
401,"T014b",5,"SANJUAN","CULT_1","R1",17808.0950463176
402,"T015a",3,"CANAR","CULT_3","R3",468.35484102849
402,"T015a",2,"CANAR","CULT_2","R2",650.62184806253
402,"T015a",4,"SANJUAN","CULT_2","R2",17680.6459296511
402,"T015a",5,"SANJUAN","CULT_1","R1",17812.7624034572
402,"T015a",1,"CANAR","CULT_1","R1",1683.43095892019
403,"T015b",4,"SANJUAN","CULT_2","R2",17647.5371257347
403,"T015b",1,"CANAR","CULT_1","R1",1719.36993756379
403,"T015b",5,"SANJUAN","CULT_1","R1",17780.2975432858
403,"T015b",2,"CANAR","CULT_2","R2",671.700682067917
403,"T015b",3,"CANAR","CULT_3","R3",467.259694493068
404,"T016a",3,"CANAR","CULT_3","R3",549.388512322871
404,"T016a",1,"CANAR","CULT_1","R1",1670.03629388119
404,"T016a",5,"SANJUAN","CULT_1","R1",17802.0361537916
404,"T016a",4,"SANJUAN","CULT_2","R2",17673.3401077637
404,"T016a",2,"CANAR","CULT_2","R2",703.738824177054
405,"T016b",3,"CANAR","CULT_3","R3",551.597366442317
405,"T016b",2,"CANAR","CULT_2","R2",730.787319491438
405,"T016b",4,"SANJUAN","CULT_2","R2",17630.267843508
405,"T016b",5,"SANJUAN","CULT_1","R1",17759.5567909877
405,"T016b",1,"CANAR","CULT_1","R1",1715.02454791222
351,"T017a",3,"CANAR","CULT_3","R3",745.654893522922
351,"T017a",5,"SANJUAN","CULT_1","R1",18695.27799435
351,"T017a",4,"SANJUAN","CULT_2","R2",18563.2439257174
351,"T017a",2,"CANAR","CULT_2","R2",232.530714229527
351,"T017a",1,"CANAR","CULT_1","R1",868.919368528403
352,"T017b",4,"SANJUAN","CULT_2","R2",18529.5633164181
352,"T017b",3,"CANAR","CULT_3","R3",712.594803375323
352,"T017b",2,"CANAR","CULT_2","R2",208.029985874555
352,"T017b",5,"SANJUAN","CULT_1","R1",18662.0119208484
352,"T017b",1,"CANAR","CULT_1","R1",902.928101548899
353,"T018a",2,"CANAR","CULT_2","R2",446.878039191746
353,"T018a",3,"CANAR","CULT_3","R3",886.381267827593
353,"T018a",1,"CANAR","CULT_1","R1",804.391672172972
353,"T018a",5,"SANJUAN","CULT_1","R1",18654.2459681663
353,"T018a",4,"SANJUAN","CULT_2","R2",18531.7084050744
354,"T018b",5,"SANJUAN","CULT_1","R1",18633.8167314055
354,"T018b",1,"CANAR","CULT_1","R1",831.612113549019
354,"T018b",3,"CANAR","CULT_3","R3",853.318802283895
354,"T018b",2,"CANAR","CULT_2","R2",417.497256623102
354,"T018b",4,"SANJUAN","CULT_2","R2",18510.2711754519
355,"T019a",2,"CANAR","CULT_2","R2",563.938829924552
355,"T019a",3,"CANAR","CULT_3","R3",964.817374694879
355,"T019a",5,"SANJUAN","CULT_1","R1",18615.7383690858
355,"T019a",4,"SANJUAN","CULT_2","R2",18498.1297315634
355,"T019a",1,"CANAR","CULT_1","R1",812.83209311331
356,"T019b",1,"CANAR","CULT_1","R1",832.086723292252
356,"T019b",5,"SANJUAN","CULT_1","R1",18600.6167278374
356,"T019b",3,"CANAR","CULT_3","R3",934.662215034039
356,"T019b",2,"CANAR","CULT_2","R2",536.57190202768
356,"T019b",4,"SANJUAN","CULT_2","R2",18481.9879360985
357,"T020a",1,"CANAR","CULT_1","R1",810.832078801876
357,"T020a",3,"CANAR","CULT_3","R3",1015.33773662189
357,"T020a",4,"SANJUAN","CULT_2","R2",18495.5959935185
357,"T020a",5,"SANJUAN","CULT_1","R1",18610.7316198182
357,"T020a",2,"CANAR","CULT_2","R2",625.711391269822
358,"T020b",1,"CANAR","CULT_1","R1",843.339000955706
358,"T020b",5,"SANJUAN","CULT_1","R1",18579.1161312324
358,"T020b",4,"SANJUAN","CULT_2","R2",18463.5043068313
358,"T020b",2,"CANAR","CULT_2","R2",611.137949143674
358,"T020b",3,"CANAR","CULT_3","R3",988.496675931265
359,"T021a",3,"CANAR","CULT_3","R3",1051.87378595415
359,"T021a",1,"CANAR","CULT_1","R1",829.811702485811
359,"T021a",5,"SANJUAN","CULT_1","R1",18589.7679627204
359,"T021a",4,"SANJUAN","CULT_2","R2",18476.7817862917
359,"T021a",2,"CANAR","CULT_2","R2",678.096032530491
360,"T021b",2,"CANAR","CULT_2","R2",661.035173949157
360,"T021b",1,"CANAR","CULT_1","R1",857.076262037068
360,"T021b",5,"SANJUAN","CULT_1","R1",18562.6942674503
360,"T021b",4,"SANJUAN","CULT_2","R2",18449.0867987711
360,"T021b",3,"CANAR","CULT_3","R3",1024.83916847551
361,"T022a",3,"CANAR","CULT_3","R3",1083.73317662585
361,"T022a",2,"CANAR","CULT_2","R2",726.786888351793
361,"T022a",4,"SANJUAN","CULT_2","R2",18452.161474313
361,"T022a",5,"SANJUAN","CULT_1","R1",18563.1632294988
361,"T022a",1,"CANAR","CULT_1","R1",857.820923380204
362,"T022b",3,"CANAR","CULT_3","R3",1054.75576252709
362,"T022b",1,"CANAR","CULT_1","R1",883.132674277549
362,"T022b",5,"SANJUAN","CULT_1","R1",18536.924443032
362,"T022b",4,"SANJUAN","CULT_2","R2",18425.1684998866
362,"T022b",2,"CANAR","CULT_2","R2",707.384960720543
463,"T050",3,"CANAR","CULT_3","R3",634.702145311275
463,"T050",1,"CANAR","CULT_1","R1",1754.1380972132
463,"T050",5,"SANJUAN","CULT_1","R1",17703.2348709602
463,"T050",4,"SANJUAN","CULT_2","R2",17576.684946751
463,"T050",2,"CANAR","CULT_2","R2",813.442083457273
462,"T051",1,"CANAR","CULT_1","R1",1673.02112542228
462,"T051",3,"CANAR","CULT_3","R3",601.813607726192
462,"T051",2,"CANAR","CULT_2","R2",745.996337539862
462,"T051",4,"SANJUAN","CULT_2","R2",17659.7721091884
462,"T051",5,"SANJUAN","CULT_1","R1",17786.388149206
461,"T052",1,"CANAR","CULT_1","R1",1419.87275796834
461,"T052",3,"CANAR","CULT_3","R3",744.717262289614
461,"T052",2,"CANAR","CULT_2","R2",741.010846438504
461,"T052",4,"SANJUAN","CULT_2","R2",17890.7239518185
461,"T052",5,"SANJUAN","CULT_1","R1",18009.8380935578
460,"T053",5,"SANJUAN","CULT_1","R1",18081.512229661
460,"T053",3,"CANAR","CULT_3","R3",791.626214830144
460,"T053",2,"CANAR","CULT_2","R2",733.350903803022
460,"T053",4,"SANJUAN","CULT_2","R2",17964.1556058788
460,"T053",1,"CANAR","CULT_1","R1",1343.73850775993
459,"T054",3,"CANAR","CULT_3","R3",804.075513609156
459,"T054",2,"CANAR","CULT_2","R2",954.800744023069
459,"T054",1,"CANAR","CULT_1","R1",1780.68859442013
459,"T054",5,"SANJUAN","CULT_1","R1",17649.2679967244
459,"T054",4,"SANJUAN","CULT_2","R2",17529.493721733
458,"T055",2,"CANAR","CULT_2","R2",921.008805985231
458,"T055",3,"CANAR","CULT_3","R3",805.281969192364
458,"T055",1,"CANAR","CULT_1","R1",1702.18832335707
458,"T055",5,"SANJUAN","CULT_1","R1",17724.8668702586
458,"T055",4,"SANJUAN","CULT_2","R2",17606.3350743103
457,"T056",4,"SANJUAN","CULT_2","R2",17816.541494414
457,"T056",2,"CANAR","CULT_2","R2",885.712651780852
457,"T056",3,"CANAR","CULT_3","R3",870.370896779365
457,"T056",5,"SANJUAN","CULT_1","R1",17930.6247384743
457,"T056",1,"CANAR","CULT_1","R1",1489.57286877291
456,"T057",3,"CANAR","CULT_3","R3",967.100283108736
456,"T057",2,"CANAR","CULT_2","R2",921.141551741076
456,"T057",4,"SANJUAN","CULT_2","R2",17893.8133018711
456,"T057",5,"SANJUAN","CULT_1","R1",18003.8411448991
456,"T057",1,"CANAR","CULT_1","R1",1417.07519760792
411,"X001",2,"CANAR","CULT_2","R2",17632.9984111019
411,"X001",3,"CANAR","CULT_3","R3",17238.0452506993
411,"X001",1,"CANAR","CULT_1","R1",18703.1061000517
411,"X001",5,"SANJUAN","CULT_1","R1",954.891346549178
411,"X001",4,"SANJUAN","CULT_2","R2",606.233153673014
381,"X002",5,"SANJUAN","CULT_1","R1",981.989308337323
381,"X002",1,"CANAR","CULT_1","R1",18726.2497670999
381,"X002",3,"CANAR","CULT_3","R3",17257.8653465403
381,"X002",2,"CANAR","CULT_2","R2",17652.599443651
381,"X002",4,"SANJUAN","CULT_2","R2",579.78407651885
380,"X003",4,"SANJUAN","CULT_2","R2",492.856776512694
380,"X003",3,"CANAR","CULT_3","R3",17350.9443597404
380,"X003",2,"CANAR","CULT_2","R2",17745.8566104066
380,"X003",5,"SANJUAN","CULT_1","R1",877.549538786604
380,"X003",1,"CANAR","CULT_1","R1",18816.480603317
379,"X004",3,"CANAR","CULT_3","R3",17357.1849416862
379,"X004",1,"CANAR","CULT_1","R1",18821.4057975125
379,"X004",5,"SANJUAN","CULT_1","R1",855.558987502992
379,"X004",4,"SANJUAN","CULT_2","R2",491.705187672075
379,"X004",2,"CANAR","CULT_2","R2",17752.1812266987
408,"X005",3,"CANAR","CULT_3","R3",17377.2311580096
408,"X005",2,"CANAR","CULT_2","R2",17772.3838337022
408,"X005",4,"SANJUAN","CULT_2","R2",485.651653313408
408,"X005",5,"SANJUAN","CULT_1","R1",808.498092851241
408,"X005",1,"CANAR","CULT_1","R1",18838.9485497705
376,"X006",5,"SANJUAN","CULT_1","R1",717.284008176966
376,"X006",1,"CANAR","CULT_1","R1",18980.6578537854
376,"X006",4,"SANJUAN","CULT_2","R2",349.64284984644
376,"X006",2,"CANAR","CULT_2","R2",17913.5866921344
376,"X006",3,"CANAR","CULT_3","R3",17518.475468726
371,"X007",5,"SANJUAN","CULT_1","R1",1676.77844936135
371,"X007",3,"CANAR","CULT_3","R3",16766.730087413
371,"X007",2,"CANAR","CULT_2","R2",17159.612093154
371,"X007",4,"SANJUAN","CULT_2","R2",1168.59053155596
371,"X007",1,"CANAR","CULT_1","R1",18260.6774981382
375,"X008",1,"CANAR","CULT_1","R1",19034.8569385155
375,"X008",3,"CANAR","CULT_3","R3",17569.460731491
375,"X008",2,"CANAR","CULT_2","R2",17964.3625484083
375,"X008",4,"SANJUAN","CULT_2","R2",279.029297136414
375,"X008",5,"SANJUAN","CULT_1","R1",737.253046005385
407,"X009",1,"CANAR","CULT_1","R1",18931.6904892525
407,"X009",3,"CANAR","CULT_3","R3",17472.6446234806
407,"X009",2,"CANAR","CULT_2","R2",17867.9538267817
407,"X009",4,"SANJUAN","CULT_2","R2",419.053952151619
407,"X009",5,"SANJUAN","CULT_1","R1",704.34551327231
373,"X011",1,"CANAR","CULT_1","R1",18734.6206839778
373,"X011",3,"CANAR","CULT_3","R3",17243.5480772968
373,"X011",2,"CANAR","CULT_2","R2",17636.6136497914
373,"X011",4,"SANJUAN","CULT_2","R2",704.538366010305
373,"X011",5,"SANJUAN","CULT_1","R1",1339.79237657
386,"X012",3,"CANAR","CULT_3","R3",17472.361996464
386,"X012",1,"CANAR","CULT_1","R1",18958.291259992
386,"X012",5,"SANJUAN","CULT_1","R1",1136.64443096644
386,"X012",4,"SANJUAN","CULT_2","R2",455.143035740912
386,"X012",2,"CANAR","CULT_2","R2",17865.8125145839
387,"X013",1,"CANAR","CULT_1","R1",19016.8930952609
387,"X013",3,"CANAR","CULT_3","R3",17531.5363775405
387,"X013",2,"CANAR","CULT_2","R2",17925.0253862992
387,"X013",4,"SANJUAN","CULT_2","R2",397.165758554075
387,"X013",5,"SANJUAN","CULT_1","R1",1100.86356127809
388,"X014",1,"CANAR","CULT_1","R1",19049.7581569455
388,"X014",5,"SANJUAN","CULT_1","R1",1181.73505127768
388,"X014",4,"SANJUAN","CULT_2","R2",429.500939623034
388,"X014",2,"CANAR","CULT_2","R2",17952.5991182227
388,"X014",3,"CANAR","CULT_3","R3",17559.5004330451
370,"X015",4,"SANJUAN","CULT_2","R2",1216.71777560231
370,"X015",3,"CANAR","CULT_3","R3",16764.7137801109
370,"X015",2,"CANAR","CULT_2","R2",17157.0207000159
