id,altitud,tipo,subtipo,localidad,nombre,especie,altura,eje_mayor,eje_menor,diametro_base,porcentaje_herbivoria,origen,edad,cesped,tipo_individuo,edad_interpolada,tree_class,tree_type,size_category,crop_code
23093,1842,CLARO_BORDE,CLARO2,CANAR,B011,roble,900,NA,NA,30,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,CA2
23091,1842,CLARO_BORDE,CLARO2,CANAR,B011,roble,900,NA,NA,22,NA,semilla,NA,f,ADULTO,185,tree_medium,adult,size1000,CA2
23092,1842,CLARO_BORDE,CLARO2,CANAR,B011,roble,900,NA,NA,74,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,CA2
23099,1842,CLARO_BORDE,CLARO2,CANAR,B011,roble,900,NA,NA,24,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,CA2
23095,1842,CLARO_BORDE,CLARO2,CANAR,B011,roble,950,NA,NA,42,NA,semilla,NA,f,ADULTO,195,tree_large,adult,size1000,CA2
25547,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,100,200,100,0,NA,rebrote,NA,t,ADULTO,21,seedling_large,juvenile,size120,SJ1
25550,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,100,350,200,0,NA,rebrote,NA,t,ADULTO,21,seedling_large,juvenile,size120,SJ1
25551,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,100,300,250,0,NA,rebrote,NA,t,ADULTO,21,seedling_large,juvenile,size120,SJ1
25545,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,120,200,200,0,NA,rebrote,NA,t,ADULTO,25,seedling_large,juvenile,size120,SJ1
25528,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,180,130,100,4,NA,semilla,NA,f,ADULTO,37,sapling_large,juvenile,size500,SJ1
25532,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,200,60,50,4,NA,semilla,NA,f,ADULTO,42,sapling_large,juvenile,size500,SJ1
25536,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,500,NA,NA,14,NA,semilla,NA,f,ADULTO,103,tree_medium,adult,size500,SJ1
25534,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,550,NA,NA,16,NA,semilla,NA,f,ADULTO,113,tree_medium,adult,size750,SJ1
25524,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,600,NA,NA,19,NA,semilla,NA,f,ADULTO,124,tree_medium,adult,size750,SJ1
25538,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,600,NA,NA,18,NA,semilla,NA,f,ADULTO,124,tree_medium,adult,size750,SJ1
25535,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,600,NA,NA,18,NA,semilla,NA,f,ADULTO,124,tree_medium,adult,size750,SJ1
25537,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,600,NA,NA,22,NA,semilla,NA,f,ADULTO,124,tree_medium,adult,size750,SJ1
25541,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,600,NA,NA,17,NA,semilla,NA,f,ADULTO,124,tree_medium,adult,size750,SJ1
25542,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,600,NA,NA,18,NA,semilla,NA,f,ADULTO,124,tree_medium,adult,size750,SJ1
25543,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,600,NA,NA,17,NA,semilla,NA,f,ADULTO,124,tree_medium,adult,size750,SJ1
25525,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,650,NA,NA,16,NA,semilla,NA,f,ADULTO,134,tree_medium,adult,size750,SJ1
25526,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,650,NA,NA,22,NA,semilla,NA,f,ADULTO,134,tree_medium,adult,size750,SJ1
25530,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,650,NA,NA,23,NA,semilla,NA,f,ADULTO,134,tree_large,adult,size750,SJ1
25531,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,650,NA,NA,25,NA,semilla,NA,f,ADULTO,134,tree_large,adult,size750,SJ1
25544,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,650,NA,NA,20,NA,semilla,NA,f,ADULTO,134,tree_medium,adult,size750,SJ1
25546,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,70,500,500,0,NA,rebrote,NA,t,JUVENIL,15,seedling_large,juvenile,size90,SJ1
25548,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,70,300,200,0,NA,rebrote,NA,t,JUVENIL,15,seedling_large,juvenile,size90,SJ1
25523,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,700,NA,NA,24,NA,semilla,NA,f,ADULTO,144,tree_large,adult,size750,SJ1
25527,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,700,NA,NA,21,NA,semilla,NA,f,ADULTO,144,tree_medium,adult,size750,SJ1
25540,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,700,NA,NA,20,NA,semilla,NA,f,ADULTO,144,tree_medium,adult,size750,SJ1
25533,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,750,NA,NA,28,NA,semilla,NA,f,ADULTO,154,tree_large,adult,size750,SJ1
25529,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,80,90,80,1.5,NA,semilla,NA,f,JUVENIL,17,seedling_large,juvenile,size90,SJ1
25549,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,80,200,100,0,NA,rebrote,NA,t,JUVENIL,17,seedling_large,juvenile,size90,SJ1
25539,1621,CLARO_BORDE,CL1,SANJUAN,C001,roble,800,NA,NA,27,NA,semilla,NA,f,ADULTO,165,tree_large,adult,size1000,SJ1
22790,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,100,300,200,0,NA,rebrote,NA,t,ADULTO,21,seedling_large,juvenile,size120,SJ1
22762,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,1000,NA,NA,48,NA,semilla,NA,f,ADULTO,206,tree_large,adult,size1000,SJ1
22776,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,1000,NA,NA,28,NA,semilla,NA,f,ADULTO,206,tree_large,adult,size1000,SJ1
22766,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,1100,NA,NA,35,NA,semilla,NA,f,ADULTO,226,tree_large,adult,size1250,SJ1
22761,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,120,90,70,2,NA,semilla,NA,f,ADULTO,25,seedling_large,juvenile,size120,SJ1
22787,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,120,240,200,0,NA,rebrote,NA,t,ADULTO,25,seedling_large,juvenile,size120,SJ1
22788,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,180,350,250,0,NA,rebrote,NA,t,ADULTO,37,sapling_small,juvenile,size500,SJ1
22785,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,190,500,250,0,NA,rebrote,NA,t,ADULTO,40,sapling_small,juvenile,size500,SJ1
22764,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,200,120,110,4.5,NA,semilla,NA,f,ADULTO,42,sapling_large,juvenile,size500,SJ1
22763,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,200,120,120,4.5,NA,semilla,NA,f,ADULTO,42,sapling_large,juvenile,size500,SJ1
22765,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,200,120,110,4.5,NA,semilla,NA,f,ADULTO,42,sapling_large,juvenile,size500,SJ1
22778,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,200,80,40,3,NA,semilla,NA,f,ADULTO,42,sapling_large,juvenile,size500,SJ1
22784,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,200,300,250,0,NA,rebrote,NA,t,ADULTO,42,sapling_small,juvenile,size500,SJ1
22768,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,250,140,120,7,NA,semilla,NA,f,ADULTO,52,sapling_large,juvenile,size500,SJ1
22770,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,250,140,140,6.5,NA,semilla,NA,f,ADULTO,52,sapling_large,juvenile,size500,SJ1
22771,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,250,140,140,6.5,NA,semilla,NA,f,ADULTO,52,sapling_large,juvenile,size500,SJ1
22772,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,250,140,140,6.5,NA,semilla,NA,f,ADULTO,52,sapling_large,juvenile,size500,SJ1
22773,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,250,140,140,6.5,NA,semilla,NA,f,ADULTO,52,sapling_large,juvenile,size500,SJ1
22774,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,250,140,140,6.5,NA,semilla,NA,f,ADULTO,52,sapling_large,juvenile,size500,SJ1
22775,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,250,140,140,6.5,NA,semilla,NA,f,ADULTO,52,sapling_large,juvenile,size500,SJ1
22786,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,250,300,250,0,NA,rebrote,NA,t,ADULTO,52,sapling_small,juvenile,size500,SJ1
22789,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,80,500,250,0,NA,rebrote,NA,t,JUVENIL,17,seedling_large,juvenile,size90,SJ1
22781,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,850,NA,NA,27,NA,semilla,NA,f,ADULTO,175,tree_large,adult,size1000,SJ1
22767,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,900,NA,NA,31,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,SJ1
22769,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,900,NA,NA,40,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,SJ1
22777,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,900,NA,NA,38,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,SJ1
22779,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,950,NA,NA,37,NA,semilla,NA,f,ADULTO,195,tree_large,adult,size1000,SJ1
22780,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,950,NA,NA,34,NA,semilla,NA,f,ADULTO,195,tree_large,adult,size1000,SJ1
22782,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,950,NA,NA,28,NA,semilla,NA,f,ADULTO,195,tree_large,adult,size1000,SJ1
22783,1673,CLARO_BORDE,CL1,SANJUAN,C002,roble,950,NA,NA,30,NA,semilla,NA,f,ADULTO,195,tree_large,adult,size1000,SJ1
25566,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,1000,NA,NA,39,NA,semilla,NA,f,ADULTO,206,tree_large,adult,size1000,SJ1
25572,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,1000,NA,NA,31,NA,semilla,NA,f,ADULTO,206,tree_large,adult,size1000,SJ1
25573,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,1050,NA,NA,34,NA,semilla,NA,f,ADULTO,216,tree_large,adult,size1250,SJ1
25577,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,110,600,350,0,10,rebrote,NA,t,ADULTO,23,seedling_large,juvenile,size120,SJ1
25578,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,110,350,200,0,5,rebrote,NA,t,ADULTO,23,seedling_large,juvenile,size120,SJ1
25576,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,150,300,250,2.1,20,rebrote,NA,t,ADULTO,31,sapling_small,juvenile,size150,SJ1
25570,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,250,NA,NA,4,NA,semilla,NA,f,ADULTO,52,sapling_large,juvenile,size500,SJ1
25555,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,250,NA,NA,6,NA,semilla,NA,f,ADULTO,52,sapling_large,juvenile,size500,SJ1
25557,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,350,NA,NA,7,NA,semilla,NA,f,ADULTO,72,sapling_large,juvenile,size500,SJ1
25558,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,350,NA,NA,5.5,NA,semilla,NA,f,ADULTO,72,sapling_large,juvenile,size500,SJ1
25554,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,400,NA,NA,9,NA,semilla,NA,f,ADULTO,83,tree_small,adult,size500,SJ1
25552,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,450,NA,NA,6,NA,semilla,NA,f,ADULTO,93,sapling_large,juvenile,size500,SJ1
25556,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,450,NA,NA,6,NA,semilla,NA,f,ADULTO,93,sapling_large,juvenile,size500,SJ1
25559,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,50,30,20,0,10,semilla,NA,f,JUVENIL,11,seedling_large,juvenile,size60,SJ1
25561,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,500,NA,NA,18,NA,semilla,NA,f,ADULTO,103,tree_medium,adult,size500,SJ1
25571,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,500,NA,NA,18,NA,semilla,NA,f,ADULTO,103,tree_medium,adult,size500,SJ1
25553,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,500,NA,NA,12,NA,semilla,NA,f,ADULTO,103,tree_small,adult,size500,SJ1
25569,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,600,NA,NA,37,NA,semilla,NA,f,ADULTO,124,tree_large,adult,size750,SJ1
25575,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,70,90,80,1.3,10,semilla,NA,f,JUVENIL,15,seedling_large,juvenile,size90,SJ1
25565,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,750,NA,NA,29,NA,semilla,NA,f,ADULTO,154,tree_large,adult,size750,SJ1
25568,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,800,NA,NA,31,NA,semilla,NA,f,ADULTO,165,tree_large,adult,size1000,SJ1
25567,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,850,NA,NA,29,NA,semilla,NA,f,ADULTO,175,tree_large,adult,size1000,SJ1
25560,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,90,60,50,1.5,5,semilla,NA,f,JUVENIL,19,seedling_large,juvenile,size90,SJ1
25562,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,900,NA,NA,30,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,SJ1
25563,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,900,NA,NA,23,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,SJ1
25564,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,950,NA,NA,38,NA,semilla,NA,f,ADULTO,195,tree_large,adult,size1000,SJ1
25574,1578,CLARO_BORDE,CL1,SANJUAN,C003,roble,950,NA,NA,33,NA,semilla,NA,f,ADULTO,195,tree_large,adult,size1000,SJ1
25580,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,110,90,80,2.5,20,semilla,NA,f,ADULTO,23,sapling_large,juvenile,size120,SJ2
25597,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,120,260,180,3,5,rebrote,NA,t,ADULTO,25,sapling_large,juvenile,size120,SJ2
25600,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,120,220,120,3,5,rebrote,NA,t,ADULTO,25,sapling_large,juvenile,size120,SJ2
25586,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,140,120,90,3.5,NA,semilla,NA,f,ADULTO,29,sapling_large,juvenile,size150,SJ2
25592,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,170,110,100,4,10,semilla,NA,f,ADULTO,35,sapling_large,juvenile,size500,SJ2
25599,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,30,40,40,1,NA,rebrote,NA,t,JUVENIL,7,seedling_large,juvenile,size30,SJ2
25583,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,300,NA,NA,12,NA,semilla,NA,f,ADULTO,62,tree_small,adult,size500,SJ2
25585,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,300,NA,NA,9,NA,semilla,NA,f,ADULTO,62,tree_small,adult,size500,SJ2
25589,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,400,NA,NA,12,NA,semilla,NA,f,ADULTO,83,tree_small,adult,size500,SJ2
25579,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,50,70,60,1.1,NA,semilla,NA,f,JUVENIL,11,seedling_large,juvenile,size60,SJ2
25595,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,60,80,70,1.8,10,semilla,NA,f,JUVENIL,13,seedling_large,juvenile,size60,SJ2
25581,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,600,NA,NA,19,NA,semilla,NA,f,ADULTO,124,tree_medium,adult,size750,SJ2
25590,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,600,NA,NA,32,NA,semilla,NA,f,ADULTO,124,tree_large,adult,size750,SJ2
25584,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,70,89,47,3,NA,semilla,NA,f,JUVENIL,15,sapling_large,juvenile,size90,SJ2
25598,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,70,300,200,3.6,NA,rebrote,NA,t,JUVENIL,15,sapling_large,juvenile,size90,SJ2
25588,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,700,NA,NA,33,NA,semilla,NA,f,ADULTO,144,tree_large,adult,size750,SJ2
25593,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,700,NA,NA,35,NA,semilla,NA,f,ADULTO,144,tree_large,adult,size750,SJ2
25594,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,750,NA,NA,23,NA,semilla,NA,f,ADULTO,154,tree_large,adult,size750,SJ2
25596,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,90,400,400,2,5,rebrote,NA,t,JUVENIL,19,seedling_large,juvenile,size90,SJ2
25587,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,900,NA,NA,32,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,SJ2
25591,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,900,NA,NA,32,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,SJ2
25582,1658,CLARO_BORDE,CL2,SANJUAN,C004,roble,950,NA,NA,27,NA,semilla,NA,f,ADULTO,195,tree_large,adult,size1000,SJ2
22813,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,100,200,150,0,NA,rebrote,NA,t,ADULTO,21,seedling_large,juvenile,size120,SJ2
22814,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,100,300,160,2.5,NA,rebrote,NA,t,ADULTO,21,sapling_large,juvenile,size120,SJ2
22808,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,112,93,85,5,5,semilla,NA,f,ADULTO,24,sapling_large,juvenile,size120,SJ2
22809,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,130,100,45,4,NA,semilla,NA,f,ADULTO,27,sapling_large,juvenile,size150,SJ2
22811,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,150,160,130,2,NA,rebrote,NA,t,ADULTO,31,sapling_small,juvenile,size150,SJ2
22812,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,150,300,250,3,10,rebrote,NA,t,ADULTO,31,sapling_large,juvenile,size150,SJ2
22807,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,168,113,100,6,5,semilla,NA,f,ADULTO,35,sapling_large,juvenile,size500,SJ2
22806,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,170,300,200,3.5,5,rebrote,NA,t,ADULTO,35,sapling_large,juvenile,size500,SJ2
22792,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,174,80,60,5,NA,semilla,NA,f,ADULTO,36,sapling_large,juvenile,size500,SJ2
22791,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,295,120,102,6,NA,semilla,NA,f,ADULTO,61,sapling_large,juvenile,size500,SJ2
22799,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,40,130,120,0,5,semilla,NA,f,JUVENIL,9,seedling_large,juvenile,size60,SJ2
22800,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,50,50,45,1.3,20,semilla,NA,f,JUVENIL,11,seedling_large,juvenile,size60,SJ2
22810,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,60,700,300,0,NA,rebrote,NA,t,JUVENIL,13,seedling_large,juvenile,size60,SJ2
22797,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,600,NA,NA,28,NA,semilla,NA,f,ADULTO,124,tree_large,adult,size750,SJ2
22805,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,650,NA,NA,24,NA,semilla,NA,f,ADULTO,134,tree_large,adult,size750,SJ2
22802,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,70,110,50,1.8,NA,semilla,NA,f,JUVENIL,15,seedling_large,juvenile,size90,SJ2
22795,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,700,NA,NA,27,NA,semilla,NA,f,ADULTO,144,tree_large,adult,size750,SJ2
22803,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,750,NA,NA,27,NA,semilla,NA,f,ADULTO,154,tree_large,adult,size750,SJ2
22804,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,750,NA,NA,38,NA,semilla,NA,f,ADULTO,154,tree_large,adult,size750,SJ2
22798,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,80,80,70,1.3,5,semilla,NA,f,JUVENIL,17,seedling_large,juvenile,size90,SJ2
22801,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,800,NA,NA,18,NA,semilla,NA,f,ADULTO,165,tree_medium,adult,size1000,SJ2
22794,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,800,NA,NA,30,NA,semilla,NA,f,ADULTO,165,tree_large,adult,size1000,SJ2
22793,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,800,NA,NA,24,NA,semilla,NA,f,ADULTO,165,tree_large,adult,size1000,SJ2
22796,1641,CLARO_BORDE,CL2,SANJUAN,C006,roble,900,NA,NA,35,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,SJ2
23158,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,135,400,400,3,5,semilla,NA,f,ADULTO,28,sapling_large,juvenile,size150,SJ2
23164,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,150,180,150,3,20,semilla,NA,f,ADULTO,31,sapling_large,juvenile,size150,SJ2
23173,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,200,300,200,9,5,rebrote,NA,t,ADULTO,42,tree_small,adult,size500,SJ2
23152,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,23,12,10,0,0,semilla,8,f,JUVENIL,5,seedling_small,juvenile,size30,SJ2
23153,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,23,12,10,0,NA,semilla,8,f,JUVENIL,5,seedling_small,juvenile,size30,SJ2
23154,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,350,300,200,14,NA,semilla,NA,f,ADULTO,72,tree_medium,adult,size500,SJ2
23155,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,350,300,200,14,NA,semilla,NA,f,ADULTO,72,tree_medium,adult,size500,SJ2
23162,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,40,500,300,1,5,rebrote,NA,t,JUVENIL,9,seedling_large,juvenile,size60,SJ2
23170,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,500,200,200,15,NA,semilla,NA,f,ADULTO,103,tree_medium,adult,size500,SJ2
23171,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,57,300,300,0,5,rebrote,NA,t,JUVENIL,12,seedling_large,juvenile,size60,SJ2
23157,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,600,400,300,16,NA,semilla,NA,f,ADULTO,124,tree_medium,adult,size750,SJ2
23168,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,65,20,20,0,2,semilla,NA,f,JUVENIL,14,seedling_large,juvenile,size90,SJ2
23150,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,650,300,300,19,NA,semilla,NA,f,ADULTO,134,tree_medium,adult,size750,SJ2
23151,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,650,300,200,14,NA,semilla,NA,f,ADULTO,134,tree_medium,adult,size750,SJ2
23169,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,650,400,300,14,NA,semilla,NA,f,ADULTO,134,tree_medium,adult,size750,SJ2
23156,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,700,400,200,17,NA,semilla,NA,f,ADULTO,144,tree_medium,adult,size750,SJ2
23165,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,750,400,400,24,NA,semilla,NA,f,ADULTO,154,tree_large,adult,size750,SJ2
23167,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,750,300,200,17,NA,semilla,NA,f,ADULTO,154,tree_medium,adult,size750,SJ2
23159,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,750,400,200,15,NA,semilla,NA,f,ADULTO,154,tree_medium,adult,size750,SJ2
23163,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,85,200,150,2,20,rebrote,NA,t,JUVENIL,18,seedling_large,juvenile,size90,SJ2
23160,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,850,400,400,29,NA,semilla,NA,f,ADULTO,175,tree_large,adult,size1000,SJ2
23161,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,850,500,300,21,NA,semilla,NA,f,ADULTO,175,tree_medium,adult,size1000,SJ2
23172,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,90,500,500,1,5,rebrote,NA,t,JUVENIL,19,seedling_large,juvenile,size90,SJ2
23166,1649,CLARO_BORDE,CL2,SANJUAN,C010,roble,900,400,400,25,NA,semilla,NA,f,ADULTO,185,tree_large,adult,size1000,SJ2
23926,1811,CLARO,CLARO1,CANAR,P001,roble,105,140,140,2,NA,semilla,NA,f,ADULTO,22,seedling_large,juvenile,size120,CA1
23922,1811,CLARO,CLARO1,CANAR,P001,encina,15,11,7,0,NA,semilla,NA,f,JUVENIL,4,seedling_small,juvenile,size30,CA1
23923,1811,CLARO,CLARO1,CANAR,P001,roble,155,120,90,4,NA,semilla,NA,f,ADULTO,32,sapling_large,juvenile,size500,CA1
23921,1811,CLARO,CLARO1,CANAR,P001,roble,17,34,26,0,NA,semilla,NA,f,JUVENIL,4,seedling_small,juvenile,size30,CA1
23930,1811,CLARO,CLARO1,CANAR,P001,encina,23,14,12,0,NA,semilla,NA,f,JUVENIL,5,seedling_small,juvenile,size30,CA1
23929,1811,CLARO,CLARO1,CANAR,P001,roble,29,44,30,0,NA,semilla,NA,f,JUVENIL,7,seedling_small,juvenile,size30,CA1
23919,1811,CLARO,CLARO1,CANAR,P001,roble,31,51,36,0,NA,semilla,NA,f,JUVENIL,7,seedling_large,juvenile,size60,CA1
23916,1811,CLARO,CLARO1,CANAR,P001,roble,47,115,96,0,NA,semilla,NA,f,JUVENIL,10,seedling_large,juvenile,size60,CA1
23918,1811,CLARO,CLARO1,CANAR,P001,roble,47,125,87,0,NA,semilla,NA,f,JUVENIL,10,seedling_large,juvenile,size60,CA1
23925,1811,CLARO,CLARO1,CANAR,P001,encina,50,86,82,0,NA,semilla,NA,f,JUVENIL,10,seedling_large,juvenile,size60,CA1
23920,1811,CLARO,CLARO1,CANAR,P001,roble,55,118,100,0,NA,semilla,NA,f,JUVENIL,12,seedling_large,juvenile,size60,CA1
23928,1811,CLARO,CLARO1,CANAR,P001,encina,68,66,66,0,NA,semilla,NA,f,JUVENIL,13,seedling_large,juvenile,size90,CA1
23915,1811,CLARO,CLARO1,CANAR,P001,roble,71,90,75,0,NA,semilla,NA,f,JUVENIL,15,seedling_large,juvenile,size90,CA1
